N	P	M	v0	beta	num_steps
10	200	120	2.000000e-01	7.000000e-01	50000
i	V_beta	h^2	Acc.
5040	4.123138e+00	5.993942e+05	1
5041	4.090744e+00	5.783161e+05	1
5042	4.076037e+00	5.669614e+05	1
5043	4.145220e+00	5.993927e+05	1
5044	4.054721e+00	6.112220e+05	1
5045	4.128823e+00	5.805264e+05	1
5046	4.105493e+00	6.031894e+05	1
5047	4.109373e+00	5.635067e+05	1
5048	4.109373e+00	5.949118e+05	0
5049	4.174442e+00	5.842174e+05	1
5050	4.083970e+00	5.638804e+05	1
5051	4.052955e+00	5.729457e+05	1
5052	4.094083e+00	6.186998e+05	1
5053	4.179054e+00	6.011612e+05	1
5054	4.179054e+00	5.946805e+05	0
5055	4.124353e+00	6.132736e+05	1
5056	4.102044e+00	6.239856e+05	1
5057	4.142231e+00	5.722729e+05	1
5058	4.171110e+00	5.834472e+05	1
5059	4.192194e+00	5.881893e+05	1
5060	4.282157e+00	5.737169e+05	1
5061	4.212096e+00	5.624580e+05	1
5062	4.255615e+00	5.757884e+05	1
5063	4.255615e+00	6.590564e+05	0
5064	4.239953e+00	5.821711e+05	1
5065	4.262035e+00	5.893057e+05	1
5066	4.307484e+00	5.896999e+05	1
5067	4.261580e+00	6.141030e+05	1
5068	4.313994e+00	5.669877e+05	1
5069	4.313994e+00	6.105804e+05	0
5070	4.313994e+00	5.545240e+05	0
5071	4.313994e+00	5.938922e+05	0
5072	4.313994e+00	5.997836e+05	0
5073	4.258474e+00	6.043536e+05	1
5074	4.273760e+00	5.868396e+05	1
5075	4.315652e+00	6.241010e+05	1
5076	4.341271e+00	5.968441e+05	1
5077	4.341271e+00	5.962736e+05	0
5078	4.341271e+00	6.446278e+05	0
5079	4.295708e+00	5.668186e+05	1
5080	4.359651e+00	5.927429e+05	1
5081	4.398272e+00	5.910975e+05	1
5082	4.398272e+00	5.821537e+05	0
5083	4.334958e+00	6.134769e+05	1
5084	4.343617e+00	6.045715e+05	1
5085	4.386690e+00	5.675308e+05	1
5086	4.415321e+00	5.857778e+05	1
5087	4.465081e+00	5.943238e+05	1
5088	4.526914e+00	5.874934e+05	1
5089	4.693475e+00	5.870613e+05	1
5090	4.740114e+00	6.255356e+05	1
5091	4.740114e+00	5.893406e+05	0
5092	4.722254e+00	5.815623e+05	1
5093	4.852877e+00	6.140992e+05	1
5094	4.809797e+00	6.318852e+05	1
5095	4.800761e+00	6.160213e+05	1
5096	4.817410e+00	6.146445e+05	1
5097	4.788155e+00	5.661641e+05	1
5098	4.782623e+00	5.788464e+05	1
5099	4.735377e+00	6.315087e+05	1
5100	4.735377e+00	5.946882e+05	0
5101	4.777476e+00	5.766233e+05	1
5102	4.770764e+00	6.249763e+05	1
5103	4.770764e+00	5.864811e+05	0
5104	4.770764e+00	6.423535e+05	0
5105	4.809460e+00	6.088763e+05	1
5106	4.853413e+00	5.914246e+05	1
5107	4.855089e+00	5.780199e+05	1
5108	4.824359e+00	5.726791e+05	1
5109	4.867384e+00	6.120537e+05	1
5110	4.872764e+00	5.865140e+05	1
5111	4.872764e+00	5.976361e+05	0
5112	4.879596e+00	5.788706e+05	1
5113	4.878284e+00	5.967512e+05	1
5114	4.864182e+00	6.012447e+05	1
5115	4.817922e+00	5.953635e+05	1
5116	4.726488e+00	5.812675e+05	1
5117	4.710748e+00	5.555384e+05	1
5118	4.632173e+00	5.833837e+05	1
5119	4.608618e+00	6.300712e+05	1
5120	4.594928e+00	5.973500e+05	1
5121	4.606125e+00	5.392262e+05	1
5122	4.574420e+00	5.627006e+05	1
5123	4.657359e+00	5.440180e+05	1
5124	4.580353e+00	6.342702e+05	1
5125	4.492741e+00	5.366361e+05	1
5126	4.503719e+00	5.710443e+05	1
5127	4.541631e+00	5.974705e+05	1
5128	4.626048e+00	5.783143e+05	1
5129	4.540163e+00	5.973848e+05	1
5130	4.574743e+00	5.709526e+05	1
5131	4.574743e+00	6.220597e+05	0
5132	4.531824e+00	5.657469e+05	1
5133	4.531824e+00	6.424138e+05	0
5134	4.562088e+00	6.060533e+05	1
5135	4.565570e+00	6.199000e+05	1
5136	4.492248e+00	6.385755e+05	1
5137	4.394963e+00	6.083874e+05	1
5138	4.373541e+00	6.391638e+05	1
5139	4.373541e+00	6.256148e+05	0
5140	4.322312e+00	5.997594e+05	1
5141	4.322312e+00	6.156456e+05	0
5142	4.395639e+00	5.637153e+05	1
5143	4.494532e+00	6.213597e+05	1
5144	4.435970e+00	5.608778e+05	1
5145	4.397609e+00	5.451926e+05	1
5146	4.395211e+00	5.957673e+05	1
5147	4.386178e+00	6.025770e+05	1
5148	4.383342e+00	6.029694e+05	1
5149	4.407380e+00	5.981291e+05	1
5150	4.549559e+00	6.065367e+05	1
5151	4.538760e+00	6.118905e+05	1
5152	4.538760e+00	5.709061e+05	0
5153	4.637189e+00	5.717461e+05	1
5154	4.568455e+00	6.225409e+05	1
5155	4.706603e+00	6.094835e+05	1
5156	4.706603e+00	6.134510e+05	0
5157	4.706603e+00	6.292005e+05	0
5158	4.706603e+00	6.049299e+05	0
5159	4.760728e+00	5.712316e+05	1
5160	4.760728e+00	6.039122e+05	0
5161	4.675361e+00	5.599794e+05	1
5162	4.665699e+00	5.844714e+05	1
5163	4.689993e+00	6.012109e+05	1
5164	4.613934e+00	6.013167e+05	1
5165	4.644437e+00	6.019613e+05	1
5166	4.757552e+00	6.022441e+05	1
5167	4.655459e+00	5.820766e+05	1
5168	4.655459e+00	5.702554e+05	0
5169	4.708695e+00	5.840543e+05	1
5170	4.752061e+00	6.169575e+05	1
5171	4.752061e+00	6.313723e+05	0
5172	4.899955e+00	5.827985e+05	1
5173	5.035154e+00	6.278744e+05	1
5174	4.917788e+00	5.957593e+05	1
5175	4.993038e+00	5.840801e+05	1
5176	4.974997e+00	6.256480e+05	1
5177	4.931732e+00	5.862556e+05	1
5178	4.900299e+00	6.035591e+05	1
5179	4.880823e+00	6.223046e+05	1
5180	4.955980e+00	6.270777e+05	1
5181	4.955980e+00	6.204382e+05	0
5182	5.053871e+00	6.026764e+05	1
5183	5.053871e+00	6.075332e+05	0
5184	5.066235e+00	6.021583e+05	1
5185	5.066235e+00	5.953205e+05	0
5186	5.066235e+00	5.869942e+05	0
5187	5.076180e+00	5.883269e+05	1
5188	5.109899e+00	6.019033e+05	1
5189	5.109899e+00	6.015380e+05	0
5190	5.109899e+00	5.678685e+05	0
5191	4.956760e+00	5.852044e+05	1
5192	4.981522e+00	5.879718e+05	1
5193	4.971277e+00	5.732379e+05	1
5194	4.941957e+00	6.209286e+05	1
5195	4.835101e+00	6.086827e+05	1
5196	4.755944e+00	5.834807e+05	1
5197	4.679799e+00	6.247838e+05	1
5198	4.747788e+00	5.709252e+05	1
5199	4.736487e+00	6.105721e+05	1
5200	4.814595e+00	5.936252e+05	1
5201	4.785312e+00	6.067416e+05	1
5202	4.711494e+00	6.526206e+05	1
5203	4.739616e+00	5.869371e+05	1
5204	4.777165e+00	6.472466e+05	1
5205	4.886547e+00	6.005983e+05	1
5206	4.905394e+00	6.073792e+05	1
5207	4.962900e+00	6.077944e+05	1
5208	4.975816e+00	5.893201e+05	1
5209	4.791362e+00	6.188224e+05	1
5210	4.747699e+00	5.948883e+05	1
5211	4.701855e+00	5.443715e+05	1
5212	4.667284e+00	5.822864e+05	1
5213	4.676082e+00	5.964618e+05	1
5214	4.676082e+00	6.377132e+05	0
5215	4.663479e+00	5.990456e+05	1
5216	4.574883e+00	5.742323e+05	1
5217	4.583522e+00	6.007110e+05	1
5218	4.583522e+00	5.997454e+05	0
5219	4.600978e+00	6.008385e+05	1
5220	4.600978e+00	6.187700e+05	0
5221	4.480994e+00	5.841422e+05	1
5222	4.428993e+00	6.323303e+05	1
5223	4.408895e+00	6.229430e+05	1
5224	4.382265e+00	6.011149e+05	1
5225	4.300458e+00	5.982250e+05	1
5226	4.274292e+00	6.500282e+05	1
5227	4.274292e+00	5.763172e+05	0
5228	4.350470e+00	6.139128e+05	1
5229	4.314554e+00	5.528928e+05	1
5230	4.391533e+00	5.988054e+05	1
5231	4.391745e+00	5.668826e+05	1
5232	4.414118e+00	6.275358e+05	1
5233	4.460867e+00	6.184002e+05	1
5234	4.637594e+00	5.603067e+05	1
5235	4.696225e+00	6.206158e+05	1
5236	4.756934e+00	6.141991e+05	1
5237	4.760143e+00	6.020821e+05	1
5238	4.723448e+00	5.733699e+05	1
5239	4.770645e+00	5.687429e+05	1
5240	4.837999e+00	5.744523e+05	1
5241	4.884463e+00	5.878130e+05	1
5242	4.926079e+00	5.769675e+05	1
5243	4.970164e+00	5.816065e+05	1
5244	5.011866e+00	6.311118e+05	1
5245	4.931886e+00	6.056106e+05	1
5246	4.951836e+00	5.947330e+05	1
5247	4.888492e+00	5.835460e+05	1
5248	4.839381e+00	5.574219e+05	1
5249	4.795160e+00	6.368236e+05	1
5250	4.851824e+00	5.889707e+05	1
5251	4.914730e+00	5.813000e+05	1
5252	4.924787e+00	5.544745e+05	1
5253	4.941423e+00	5.548909e+05	1
5254	5.024948e+00	6.361215e+05	1
5255	4.915093e+00	5.989549e+05	1
5256	4.913174e+00	5.918313e+05	1
5257	4.913174e+00	5.535009e+05	0
5258	4.820249e+00	6.016081e+05	1
5259	4.803718e+00	5.739639e+05	1
5260	4.985795e+00	6.165130e+05	1
5261	4.929104e+00	5.960002e+05	1
5262	4.890161e+00	5.707992e+05	1
5263	4.873666e+00	5.985193e+05	1
5264	4.873666e+00	5.841959e+05	0
5265	4.782545e+00	6.039006e+05	1
5266	4.792746e+00	5.922130e+05	1
5267	4.720260e+00	5.812793e+05	1
5268	4.720260e+00	5.900128e+05	0
5269	4.720260e+00	6.323464e+05	0
5270	4.720260e+00	6.074329e+05	0
5271	4.885887e+00	5.493057e+05	1
5272	4.746727e+00	6.017765e+05	1
5273	4.746727e+00	6.078517e+05	0
5274	4.669715e+00	5.938149e+05	1
5275	4.593730e+00	5.855416e+05	1
5276	4.525996e+00	6.204782e+05	1
5277	4.501565e+00	5.725315e+05	1
5278	4.625248e+00	5.938188e+05	1
5279	4.552326e+00	5.965409e+05	1
5280	4.593245e+00	5.998269e+05	1
5281	4.478868e+00	5.956732e+05	1
5282	4.459000e+00	6.149220e+05	1
5283	4.439186e+00	5.679339e+05	1
5284	4.567349e+00	5.722140e+05	1
5285	4.609666e+00	6.035116e+05	1
5286	4.677579e+00	6.141511e+05	1
5287	4.677579e+00	6.039043e+05	0
5288	4.719475e+00	5.959768e+05	1
5289	4.750535e+00	5.696962e+05	1
5290	4.750535e+00	6.304631e+05	0
5291	4.750560e+00	5.943616e+05	1
5292	4.789761e+00	5.884524e+05	1
5293	4.782843e+00	6.202309e+05	1
5294	4.720805e+00	5.770922e+05	1
5295	4.840552e+00	5.973137e+05	1
5296	4.840552e+00	5.765007e+05	0
5297	4.840552e+00	6.188056e+05	0
5298	4.840552e+00	5.951897e+05	0
5299	4.837235e+00	5.648281e+05	1
5300	4.807707e+00	5.826949e+05	1
5301	4.940459e+00	6.313658e+05	1
5302	4.898187e+00	5.759343e+05	1
5303	4.890473e+00	5.881857e+05	1
5304	4.962994e+00	5.942313e+05	1
5305	5.028817e+00	5.713166e+05	1
5306	5.072167e+00	5.794588e+05	1
5307	5.072167e+00	5.918004e+05	0
5308	5.075621e+00	5.932555e+05	1
5309	5.139096e+00	6.156041e+05	1
5310	5.097203e+00	5.898195e+05	1
5311	5.030538e+00	6.161469e+05	1
5312	5.004196e+00	6.032955e+05	1
5313	4.954555e+00	5.908187e+05	1
5314	4.932282e+00	5.857614e+05	1
5315	4.932282e+00	6.118777e+05	0
5316	4.908384e+00	5.875343e+05	1
5317	4.874908e+00	5.854745e+05	1
5318	4.903703e+00	6.023407e+05	1
5319	4.855625e+00	6.202640e+05	1
5320	4.823109e+00	5.785262e+05	1
5321	4.844029e+00	5.981742e+05	1
5322	4.731644e+00	6.089897e+05	1
5323	4.671138e+00	5.626593e+05	1
5324	4.625148e+00	5.803554e+05	1
5325	4.729965e+00	5.987238e+05	1
5326	4.918199e+00	6.157688e+05	1
5327	4.941715e+00	5.888371e+05	1
5328	4.964766e+00	6.107837e+05	1
5329	4.974474e+00	6.137519e+05	1
5330	4.974474e+00	5.989111e+05	0
5331	4.974474e+00	6.013900e+05	0
5332	4.974474e+00	6.119063e+05	0
5333	4.898559e+00	5.807115e+05	1
5334	4.943445e+00	5.995524e+05	1
5335	5.021785e+00	5.998351e+05	1
5336	5.059228e+00	5.863626e+05	1
5337	5.116527e+00	5.839199e+05	1
5338	5.096995e+00	5.791243e+05	1
5339	5.096995e+00	5.919832e+05	0
5340	5.003091e+00	5.492197e+05	1
5341	4.971775e+00	5.769887e+05	1
5342	4.951953e+00	5.998538e+05	1
5343	4.955234e+00	5.972995e+05	1
5344	4.946177e+00	5.954754e+05	1
5345	4.887526e+00	5.659293e+05	1
5346	4.768548e+00	5.838816e+05	1
5347	4.598271e+00	5.911863e+05	1
5348	4.531903e+00	6.154091e+05	1
5349	4.586854e+00	6.096975e+05	1
5350	4.500598e+00	6.063687e+05	1
5351	4.500598e+00	6.159114e+05	0
5352	4.500598e+00	5.848188e+05	0
5353	4.500598e+00	5.805060e+05	0
5354	4.378908e+00	6.183276e+05	1
5355	4.378908e+00	5.917907e+05	0
5356	4.378908e+00	6.283489e+05	0
5357	4.439513e+00	5.822898e+05	1
5358	4.405901e+00	6.131858e+05	1
5359	4.456950e+00	5.884596e+05	1
5360	4.456950e+00	6.227952e+05	0
5361	4.581159e+00	6.059704e+05	1
5362	4.686231e+00	6.175987e+05	1
5363	4.685054e+00	5.993581e+05	1
5364	4.633558e+00	6.199436e+05	1
5365	4.742952e+00	6.418581e+05	1
5366	4.604577e+00	6.037611e+05	1
5367	4.709071e+00	5.901564e+05	1
5368	4.724741e+00	5.923448e+05	1
5369	4.797132e+00	5.950351e+05	1
5370	4.694772e+00	5.877482e+05	1
5371	4.694772e+00	6.227997e+05	0
5372	4.710596e+00	5.517221e+05	1
5373	4.710596e+00	6.259619e+05	0
5374	4.893285e+00	6.183255e+05	1
5375	4.936065e+00	5.673807e+05	1
5376	4.940602e+00	5.706402e+05	1
5377	4.910129e+00	6.230005e+05	1
5378	4.849040e+00	5.826331e+05	1
5379	4.849040e+00	5.756308e+05	0
5380	4.718677e+00	5.779007e+05	1
5381	4.671471e+00	5.865282e+05	1
5382	4.746275e+00	6.238407e+05	1
5383	4.664746e+00	5.937770e+05	1
5384	4.770902e+00	5.942069e+05	1
5385	4.718322e+00	5.950171e+05	1
5386	4.676426e+00	5.646476e+05	1
5387	4.648386e+00	5.998432e+05	1
5388	4.787721e+00	5.897218e+05	1
5389	4.787721e+00	5.938488e+05	0
5390	4.860729e+00	5.766478e+05	1
5391	4.728688e+00	5.874325e+05	1
5392	4.657628e+00	5.446141e+05	1
5393	4.887656e+00	5.608943e+05	1
5394	4.893159e+00	5.760373e+05	1
5395	4.828506e+00	5.733489e+05	1
5396	4.803104e+00	5.934746e+05	1
5397	4.745515e+00	5.724926e+05	1
5398	4.658516e+00	5.819941e+05	1
5399	4.658516e+00	5.867649e+05	0
5400	4.708948e+00	5.719861e+05	1
5401	4.670202e+00	5.882349e+05	1
5402	4.665148e+00	5.907445e+05	1
5403	4.778289e+00	5.750994e+05	1
5404	4.809278e+00	6.164603e+05	1
5405	4.880335e+00	6.102245e+05	1
5406	4.959857e+00	5.882796e+05	1
5407	5.016844e+00	6.275796e+05	1
5408	4.983272e+00	5.811427e+05	1
5409	5.040048e+00	5.792485e+05	1
5410	5.046045e+00	5.813119e+05	1
5411	5.060389e+00	5.846494e+05	1
5412	5.060389e+00	6.577417e+05	0
5413	5.118059e+00	5.855282e+05	1
5414	5.045330e+00	5.574344e+05	1
5415	5.045580e+00	5.931898e+05	1
5416	5.027523e+00	6.117949e+05	1
5417	5.003695e+00	5.718977e+05	1
5418	4.896534e+00	5.698713e+05	1
5419	4.840370e+00	5.978029e+05	1
5420	4.805607e+00	6.170854e+05	1
5421	4.781420e+00	6.348905e+05	1
5422	4.751587e+00	5.956684e+05	1
5423	4.751587e+00	5.988584e+05	0
5424	4.751587e+00	5.785493e+05	0
5425	4.713067e+00	5.506711e+05	1
5426	4.637458e+00	5.790213e+05	1
5427	4.615422e+00	6.040444e+05	1
5428	4.645222e+00	5.908933e+05	1
5429	4.674972e+00	6.106129e+05	1
5430	4.697986e+00	6.235809e+05	1
5431	4.700127e+00	6.003797e+05	1
5432	4.698646e+00	5.992215e+05	1
5433	4.689641e+00	6.405865e+05	1
5434	4.689641e+00	5.959158e+05	0
5435	4.559306e+00	5.857254e+05	1
5436	4.478923e+00	5.907981e+05	1
5437	4.439822e+00	5.881393e+05	1
5438	4.425745e+00	5.852264e+05	1
5439	4.506852e+00	6.100025e+05	1
5440	4.580953e+00	5.758734e+05	1
5441	4.515932e+00	5.828614e+05	1
5442	4.496181e+00	6.225614e+05	1
5443	4.444917e+00	5.670620e+05	1
5444	4.444917e+00	6.132991e+05	0
5445	4.444917e+00	6.113881e+05	0
5446	4.516511e+00	6.043601e+05	1
5447	4.570429e+00	5.921438e+05	1
5448	4.570429e+00	6.247275e+05	0
5449	4.482158e+00	6.128267e+05	1
5450	4.482158e+00	6.029949e+05	0
5451	4.458215e+00	5.878640e+05	1
5452	4.458215e+00	5.945508e+05	0
5453	4.393854e+00	5.684609e+05	1
5454	4.503303e+00	5.664394e+05	1
5455	4.503303e+00	6.311152e+05	0
5456	4.347329e+00	5.742711e+05	1
5457	4.328298e+00	6.113922e+05	1
5458	4.305834e+00	6.204227e+05	1
5459	4.291535e+00	6.088778e+05	1
5460	4.205019e+00	5.885699e+05	1
5461	4.242267e+00	6.000706e+05	1
5462	4.318975e+00	5.944195e+05	1
5463	4.294022e+00	5.579080e+05	1
5464	4.286651e+00	5.855613e+05	1
5465	4.294034e+00	6.329639e+05	1
5466	4.385369e+00	5.735243e+05	1
5467	4.328469e+00	6.004268e+05	1
5468	4.344596e+00	6.105760e+05	1
5469	4.530740e+00	5.824276e+05	1
5470	4.468237e+00	6.211038e+05	1
5471	4.394366e+00	5.812059e+05	1
5472	4.416847e+00	6.257235e+05	1
5473	4.422111e+00	6.158729e+05	1
5474	4.371298e+00	5.488616e+05	1
5475	4.363518e+00	5.980454e+05	1
5476	4.487381e+00	6.326043e+05	1
5477	4.492235e+00	5.917522e+05	1
5478	4.471792e+00	6.317335e+05	1
5479	4.471792e+00	6.081374e+05	0
5480	4.471792e+00	6.169493e+05	0
5481	4.434698e+00	5.787199e+05	1
5482	4.403946e+00	5.760462e+05	1
5483	4.489306e+00	6.124294e+05	1
5484	4.459489e+00	6.085179e+05	1
5485	4.444347e+00	5.794796e+05	1
5486	4.378182e+00	5.714702e+05	1
5487	4.381481e+00	5.727475e+05	1
5488	4.331246e+00	6.337116e+05	1
5489	4.283969e+00	5.434623e+05	1
5490	4.194575e+00	6.056754e+05	1
5491	4.319335e+00	5.406804e+05	1
5492	4.302011e+00	6.508287e+05	1
5493	4.295817e+00	5.807531e+05	1
5494	4.368779e+00	5.586299e+05	1
5495	4.361598e+00	6.016143e+05	1
5496	4.328320e+00	6.001373e+05	1
5497	4.229181e+00	5.564710e+05	1
5498	4.185159e+00	5.670298e+05	1
5499	4.274637e+00	5.739753e+05	1
5500	4.256316e+00	5.749645e+05	1
5501	4.247272e+00	5.781072e+05	1
5502	4.195432e+00	6.431222e+05	1
5503	4.193321e+00	6.176773e+05	1
5504	4.100448e+00	5.899685e+05	1
5505	4.077383e+00	5.845115e+05	1
5506	4.090017e+00	5.873793e+05	1
5507	4.112318e+00	5.739406e+05	1
5508	4.112318e+00	5.995195e+05	0
5509	4.112318e+00	6.252850e+05	0
5510	4.112318e+00	5.885798e+05	0
5511	4.112318e+00	6.215895e+05	0
5512	4.112318e+00	5.850399e+05	0
5513	4.112318e+00	6.080326e+05	0
5514	4.109610e+00	5.840417e+05	1
5515	4.163421e+00	5.492468e+05	1
5516	4.163421e+00	5.954038e+05	0
5517	4.168734e+00	5.836144e+05	1
5518	4.205174e+00	5.653021e+05	1
5519	4.272504e+00	5.790576e+05	1
5520	4.359116e+00	6.268151e+05	1
5521	4.505506e+00	6.193552e+05	1
5522	4.465624e+00	5.674029e+05	1
5523	4.430766e+00	5.904736e+05	1
5524	4.415227e+00	5.717781e+05	1
5525	4.462625e+00	5.616018e+05	1
5526	4.571336e+00	5.574539e+05	1
5527	4.571336e+00	6.062592e+05	0
5528	4.620926e+00	6.008809e+05	1
5529	4.610715e+00	6.030684e+05	1
5530	4.678346e+00	5.507526e+05	1
5531	4.728647e+00	5.830406e+05	1
5532	4.706297e+00	6.024319e+05	1
5533	4.734164e+00	5.969492e+05	1
5534	4.666038e+00	5.883917e+05	1
5535	4.787690e+00	5.697309e+05	1
5536	4.730800e+00	5.824332e+05	1
5537	4.730800e+00	6.432608e+05	0
5538	4.698821e+00	5.899570e+05	1
5539	4.776060e+00	5.837978e+05	1
5540	4.741645e+00	5.646097e+05	1
5541	4.663405e+00	5.829410e+05	1
5542	4.573348e+00	5.685959e+05	1
5543	4.573348e+00	6.035108e+05	0
5544	4.585514e+00	5.812361e+05	1
5545	4.585514e+00	6.000626e+05	0
5546	4.558424e+00	5.863567e+05	1
5547	4.565454e+00	6.558395e+05	1
5548	4.563748e+00	5.855068e+05	1
5549	4.655349e+00	5.914703e+05	1
5550	4.655349e+00	5.973318e+05	0
5551	4.650078e+00	5.896565e+05	1
5552	4.671914e+00	5.980464e+05	1
5553	4.698116e+00	6.032168e+05	1
5554	4.698116e+00	5.929960e+05	0
5555	4.698116e+00	6.095127e+05	0
5556	4.721184e+00	5.782122e+05	1
5557	4.857466e+00	6.013648e+05	1
5558	4.829404e+00	5.918818e+05	1
5559	4.829404e+00	5.929355e+05	0
5560	4.757585e+00	5.974191e+05	1
5561	4.757585e+00	5.816502e+05	0
5562	4.703221e+00	6.218609e+05	1
5563	4.882542e+00	5.802919e+05	1
5564	4.805486e+00	5.868083e+05	1
5565	4.787588e+00	6.062547e+05	1
5566	4.787588e+00	6.056738e+05	0
5567	4.756510e+00	5.857916e+05	1
5568	4.774680e+00	5.464687e+05	1
5569	4.830945e+00	5.831602e+05	1
5570	4.733289e+00	5.986705e+05	1
5571	4.733289e+00	5.972736e+05	0
5572	4.813454e+00	6.074837e+05	1
5573	4.792783e+00	5.764052e+05	1
5574	4.750824e+00	6.370555e+05	1
5575	4.819973e+00	5.981096e+05	1
5576	4.938483e+00	5.783532e+05	1
5577	4.955245e+00	5.993553e+05	1
5578	4.897546e+00	5.826765e+05	1
5579	4.875231e+00	6.123869e+05	1
5580	4.794753e+00	5.642090e+05	1
5581	4.794753e+00	6.252127e+05	0
5582	4.860022e+00	5.943672e+05	1
5583	4.960644e+00	5.961415e+05	1
5584	4.946038e+00	5.605589e+05	1
5585	4.914031e+00	5.858773e+05	1
5586	4.960533e+00	6.069712e+05	1
5587	4.884683e+00	6.406189e+05	1
5588	4.867158e+00	6.371321e+05	1
5589	4.867158e+00	6.185499e+05	0
5590	4.789052e+00	5.972503e+05	1
5591	4.693806e+00	5.702685e+05	1
5592	4.777445e+00	6.246438e+05	1
5593	4.809766e+00	6.023333e+05	1
5594	4.840978e+00	6.246517e+05	1
5595	4.836234e+00	6.134553e+05	1
5596	4.759095e+00	6.012468e+05	1
5597	4.759095e+00	6.202652e+05	0
5598	4.826411e+00	5.853279e+05	1
5599	4.775646e+00	5.765408e+05	1
5600	4.726869e+00	5.778133e+05	1
5601	4.695786e+00	6.655667e+05	1
5602	4.711681e+00	5.925677e+05	1
5603	4.731376e+00	6.054887e+05	1
5604	4.799915e+00	6.196534e+05	1
5605	4.784541e+00	6.184526e+05	1
5606	4.849846e+00	5.925510e+05	1
5607	4.718161e+00	6.128141e+05	1
5608	4.893577e+00	5.665294e+05	1
5609	4.893577e+00	6.126264e+05	0
5610	4.963864e+00	5.812887e+05	1
5611	5.037394e+00	5.917654e+05	1
5612	5.037394e+00	6.062968e+05	0
5613	5.037394e+00	5.759618e+05	0
5614	5.120351e+00	5.557057e+05	1
5615	5.120351e+00	5.823885e+05	0
5616	5.120351e+00	5.720226e+05	0
5617	5.186337e+00	5.621783e+05	1
5618	5.208681e+00	5.945521e+05	1
5619	5.199103e+00	5.918308e+05	1
5620	5.227034e+00	5.934867e+05	1
5621	5.192354e+00	5.608591e+05	1
5622	5.070075e+00	6.078099e+05	1
5623	5.117667e+00	5.915669e+05	1
5624	5.202038e+00	6.005950e+05	1
5625	5.118248e+00	6.122511e+05	1
5626	5.095423e+00	5.930649e+05	1
5627	5.114932e+00	6.099952e+05	1
5628	5.136094e+00	5.841587e+05	1
5629	5.079938e+00	5.980440e+05	1
5630	5.079938e+00	5.722789e+05	0
5631	5.052319e+00	6.114281e+05	1
5632	4.999745e+00	5.892131e+05	1
5633	4.999745e+00	6.075048e+05	0
5634	5.096597e+00	5.527975e+05	1
5635	5.096597e+00	6.031407e+05	0
5636	5.045614e+00	5.667812e+05	1
5637	5.154319e+00	5.965424e+05	1
5638	5.129318e+00	5.833400e+05	1
5639	5.062865e+00	5.770089e+05	1
5640	4.983839e+00	5.651969e+05	1
5641	5.011194e+00	5.696262e+05	1
5642	4.971051e+00	5.897523e+05	1
5643	5.031446e+00	5.968335e+05	1
5644	5.078005e+00	5.529700e+05	1
5645	5.090537e+00	5.639643e+05	1
5646	5.058107e+00	6.099493e+05	1
5647	5.084085e+00	5.767300e+05	1
5648	5.039336e+00	6.029963e+05	1
5649	5.039336e+00	6.104242e+05	0
5650	4.961121e+00	5.662337e+05	1
5651	5.010750e+00	6.158947e+05	1
5652	5.010750e+00	6.346028e+05	0
5653	5.177640e+00	5.829833e+05	1
5654	5.151424e+00	6.079397e+05	1
5655	5.168581e+00	5.492810e+05	1
5656	5.276260e+00	5.832255e+05	1
5657	5.366748e+00	5.996850e+05	1
5658	5.349236e+00	5.869879e+05	1
5659	5.346811e+00	6.015181e+05	1
5660	5.405563e+00	6.201201e+05	1
5661	5.321337e+00	5.662102e+05	1
5662	5.330510e+00	5.948911e+05	1
5663	5.271123e+00	5.738951e+05	1
5664	5.255477e+00	5.986583e+05	1
5665	5.249171e+00	6.337544e+05	1
5666	5.115955e+00	5.673437e+05	1
5667	5.105457e+00	5.885517e+05	1
5668	4.986792e+00	6.071085e+05	1
5669	4.849982e+00	5.535484e+05	1
5670	4.845357e+00	6.017396e+05	1
5671	4.924933e+00	5.888876e+05	1
5672	4.874569e+00	5.947290e+05	1
5673	4.759767e+00	6.088576e+05	1
5674	4.728904e+00	5.970089e+05	1
5675	4.728904e+00	6.090943e+05	0
5676	4.825189e+00	5.741238e+05	1
5677	4.839950e+00	5.634344e+05	1
5678	4.810776e+00	5.748732e+05	1
5679	4.797601e+00	5.852227e+05	1
5680	4.847528e+00	5.568404e+05	1
5681	4.794424e+00	5.731633e+05	1
5682	4.760624e+00	6.074826e+05	1
5683	4.790933e+00	6.112886e+05	1
5684	4.803008e+00	6.014974e+05	1
5685	4.803008e+00	6.186943e+05	0
5686	4.803008e+00	6.322743e+05	0
5687	4.698208e+00	5.827129e+05	1
5688	4.719540e+00	5.586341e+05	1
5689	4.678666e+00	5.893516e+05	1
5690	4.619646e+00	5.766866e+05	1
5691	4.619646e+00	5.695946e+05	0
5692	4.698598e+00	5.669112e+05	1
5693	4.617065e+00	5.990152e+05	1
5694	4.653431e+00	6.143754e+05	1
5695	4.671025e+00	6.186094e+05	1
5696	4.652032e+00	5.789031e+05	1
5697	4.683508e+00	6.107437e+05	1
5698	4.683508e+00	6.114229e+05	0
5699	4.737638e+00	5.740151e+05	1
5700	4.768904e+00	6.150203e+05	1
5701	4.845338e+00	5.860578e+05	1
5702	4.824256e+00	5.490668e+05	1
