N	P	M	v0	beta	num_steps
20	60	48	2.000000e-01	7.000000e-01	100000
i	V_beta	h^2	Acc.
61290	2.462465e+01	1.479294e+05	1
61291	2.456012e+01	1.428178e+05	1
61292	2.456012e+01	1.489355e+05	0
61293	2.477217e+01	1.414128e+05	1
61294	2.436476e+01	1.512912e+05	1
61295	2.483256e+01	1.505977e+05	1
61296	2.491728e+01	1.527965e+05	1
61297	2.471248e+01	1.471714e+05	1
61298	2.421769e+01	1.509475e+05	1
61299	2.426808e+01	1.494058e+05	1
61300	2.410882e+01	1.428736e+05	1
61301	2.386704e+01	1.487808e+05	1
61302	2.386766e+01	1.511208e+05	1
61303	2.371817e+01	1.491846e+05	1
61304	2.398415e+01	1.513858e+05	1
61305	2.429587e+01	1.486677e+05	1
61306	2.405313e+01	1.466521e+05	1
61307	2.425725e+01	1.469722e+05	1
61308	2.454733e+01	1.529274e+05	1
61309	2.432421e+01	1.451860e+05	1
61310	2.440583e+01	1.520874e+05	1
61311	2.454533e+01	1.494173e+05	1
61312	2.462933e+01	1.476174e+05	1
61313	2.439587e+01	1.570204e+05	1
61314	2.429410e+01	1.489849e+05	1
61315	2.447946e+01	1.468144e+05	1
61316	2.411598e+01	1.525032e+05	1
61317	2.410148e+01	1.402312e+05	1
61318	2.384366e+01	1.538282e+05	1
61319	2.384366e+01	1.513244e+05	0
61320	2.384366e+01	1.440722e+05	0
61321	2.426381e+01	1.492887e+05	1
61322	2.432559e+01	1.406128e+05	1
61323	2.374408e+01	1.412905e+05	1
61324	2.430847e+01	1.457152e+05	1
61325	2.441462e+01	1.431338e+05	1
61326	2.417068e+01	1.514919e+05	1
61327	2.463956e+01	1.479568e+05	1
61328	2.472258e+01	1.564028e+05	1
61329	2.480355e+01	1.503142e+05	1
61330	2.475037e+01	1.579672e+05	1
61331	2.475037e+01	1.440038e+05	0
61332	2.435541e+01	1.458638e+05	1
61333	2.436518e+01	1.489170e+05	1
61334	2.484035e+01	1.514770e+05	1
61335	2.464446e+01	1.463323e+05	1
61336	2.419021e+01	1.506207e+05	1
61337	2.419021e+01	1.510695e+05	0
61338	2.383786e+01	1.440239e+05	1
61339	2.384335e+01	1.598684e+05	1
61340	2.381886e+01	1.361190e+05	1
61341	2.336820e+01	1.383522e+05	1
61342	2.336820e+01	1.570708e+05	0
61343	2.408401e+01	1.448361e+05	1
61344	2.365662e+01	1.573926e+05	1
61345	2.359749e+01	1.475171e+05	1
61346	2.299064e+01	1.448119e+05	1
61347	2.299064e+01	1.587982e+05	0
61348	2.299064e+01	1.492386e+05	0
61349	2.299064e+01	1.500665e+05	0
61350	2.312736e+01	1.524805e+05	1
61351	2.305874e+01	1.347827e+05	1
61352	2.314224e+01	1.497015e+05	1
61353	2.323139e+01	1.542103e+05	1
61354	2.250553e+01	1.425112e+05	1
61355	2.258559e+01	1.496416e+05	1
61356	2.307520e+01	1.552098e+05	1
61357	2.314749e+01	1.412919e+05	1
61358	2.249979e+01	1.439981e+05	1
61359	2.230629e+01	1.440510e+05	1
61360	2.175383e+01	1.408930e+05	1
61361	2.175383e+01	1.508579e+05	0
61362	2.114214e+01	1.454196e+05	1
61363	2.060579e+01	1.550779e+05	1
61364	2.008840e+01	1.520522e+05	1
61365	2.038593e+01	1.498503e+05	1
61366	2.027728e+01	1.451814e+05	1
61367	2.027728e+01	1.474955e+05	0
61368	2.017708e+01	1.342251e+05	1
61369	2.017708e+01	1.510020e+05	0
61370	2.044135e+01	1.451368e+05	1
61371	2.060452e+01	1.372748e+05	1
61372	2.051423e+01	1.487220e+05	1
61373	2.051297e+01	1.475024e+05	1
61374	2.067898e+01	1.454396e+05	1
61375	2.106094e+01	1.360569e+05	1
61376	2.106094e+01	1.461696e+05	0
61377	2.132446e+01	1.378239e+05	1
61378	2.166791e+01	1.464631e+05	1
61379	2.126420e+01	1.382590e+05	1
61380	2.097667e+01	1.362721e+05	1
61381	2.138438e+01	1.476403e+05	1
61382	2.138438e+01	1.414382e+05	0
61383	2.138438e+01	1.441404e+05	0
61384	2.091829e+01	1.445341e+05	1
61385	2.107298e+01	1.428986e+05	1
61386	2.084999e+01	1.564112e+05	1
61387	2.105062e+01	1.518750e+05	1
61388	2.125428e+01	1.431872e+05	1
61389	2.140859e+01	1.380158e+05	1
61390	2.138679e+01	1.490040e+05	1
61391	2.138679e+01	1.459020e+05	0
61392	2.117061e+01	1.461854e+05	1
61393	2.120592e+01	1.407812e+05	1
61394	2.120592e+01	1.484962e+05	0
61395	2.120592e+01	1.582579e+05	0
61396	2.112721e+01	1.360943e+05	1
61397	2.092131e+01	1.402341e+05	1
61398	2.055282e+01	1.413505e+05	1
61399	2.056047e+01	1.418316e+05	1
61400	2.046750e+01	1.511016e+05	1
61401	2.035673e+01	1.420712e+05	1
61402	2.070584e+01	1.477873e+05	1
61403	2.090363e+01	1.473271e+05	1
61404	2.131502e+01	1.487277e+05	1
61405	2.131502e+01	1.506512e+05	0
61406	2.160847e+01	1.363826e+05	1
61407	2.186967e+01	1.383955e+05	1
61408	2.195395e+01	1.479674e+05	1
61409	2.146066e+01	1.395305e+05	1
61410	2.168535e+01	1.506648e+05	1
61411	2.188377e+01	1.428097e+05	1
61412	2.188377e+01	1.452648e+05	0
61413	2.190163e+01	1.466836e+05	1
61414	2.190163e+01	1.492226e+05	0
61415	2.185059e+01	1.398313e+05	1
61416	2.219117e+01	1.385945e+05	1
61417	2.219519e+01	1.403096e+05	1
61418	2.228787e+01	1.463102e+05	1
61419	2.230333e+01	1.470502e+05	1
61420	2.227610e+01	1.394656e+05	1
61421	2.223007e+01	1.425725e+05	1
61422	2.208937e+01	1.368859e+05	1
61423	2.223246e+01	1.515825e+05	1
61424	2.230805e+01	1.423050e+05	1
61425	2.220760e+01	1.510242e+05	1
61426	2.242815e+01	1.434934e+05	1
61427	2.249279e+01	1.394445e+05	1
61428	2.188755e+01	1.432725e+05	1
61429	2.124258e+01	1.435257e+05	1
61430	2.100379e+01	1.453611e+05	1
61431	2.108002e+01	1.393331e+05	1
61432	2.089535e+01	1.328131e+05	1
61433	2.073718e+01	1.409365e+05	1
61434	2.025055e+01	1.429352e+05	1
61435	2.023469e+01	1.468083e+05	1
61436	1.991669e+01	1.483766e+05	1
61437	2.008580e+01	1.500627e+05	1
61438	2.075625e+01	1.424251e+05	1
61439	2.075625e+01	1.505223e+05	0
61440	2.075625e+01	1.493965e+05	0
61441	2.079932e+01	1.304638e+05	1
61442	2.097056e+01	1.427921e+05	1
61443	2.068943e+01	1.453508e+05	1
61444	2.046552e+01	1.378133e+05	1
61445	2.018529e+01	1.565164e+05	1
61446	1.983911e+01	1.531300e+05	1
61447	1.971705e+01	1.365726e+05	1
61448	1.918923e+01	1.478711e+05	1
61449	1.917357e+01	1.413632e+05	1
61450	1.946965e+01	1.443575e+05	1
61451	1.986336e+01	1.501820e+05	1
61452	1.966553e+01	1.446336e+05	1
61453	1.969876e+01	1.527066e+05	1
61454	1.976408e+01	1.372875e+05	1
61455	1.941089e+01	1.403133e+05	1
61456	1.941089e+01	1.474865e+05	0
61457	1.910398e+01	1.408158e+05	1
61458	1.917325e+01	1.440015e+05	1
61459	1.893701e+01	1.458789e+05	1
61460	1.907687e+01	1.404096e+05	1
61461	1.907687e+01	1.495242e+05	0
61462	1.878760e+01	1.399270e+05	1
61463	1.878760e+01	1.423863e+05	0
61464	1.878760e+01	1.544833e+05	0
61465	1.878760e+01	1.485649e+05	0
61466	1.911792e+01	1.399622e+05	1
61467	1.911792e+01	1.468330e+05	0
61468	1.880690e+01	1.444143e+05	1
61469	1.853672e+01	1.430950e+05	1
61470	1.854376e+01	1.446964e+05	1
61471	1.824094e+01	1.361845e+05	1
61472	1.858445e+01	1.469479e+05	1
61473	1.888134e+01	1.539816e+05	1
61474	1.935442e+01	1.384402e+05	1
61475	1.903566e+01	1.456276e+05	1
61476	1.903566e+01	1.449226e+05	0
61477	1.960688e+01	1.388741e+05	1
61478	1.964131e+01	1.395696e+05	1
61479	1.956204e+01	1.407660e+05	1
61480	1.984703e+01	1.391104e+05	1
61481	1.984703e+01	1.562827e+05	0
61482	1.967621e+01	1.437223e+05	1
61483	1.975823e+01	1.514861e+05	1
61484	1.963525e+01	1.444410e+05	1
61485	1.957353e+01	1.458069e+05	1
61486	1.961467e+01	1.506752e+05	1
61487	1.945759e+01	1.513676e+05	1
61488	1.949941e+01	1.472654e+05	1
61489	1.941992e+01	1.442967e+05	1
61490	1.964562e+01	1.513440e+05	1
61491	1.964562e+01	1.446137e+05	0
61492	1.964562e+01	1.421987e+05	0
61493	1.964562e+01	1.426233e+05	0
61494	1.964042e+01	1.427608e+05	1
61495	1.998026e+01	1.457276e+05	1
61496	2.030157e+01	1.467341e+05	1
61497	2.030157e+01	1.534272e+05	0
61498	2.030157e+01	1.500851e+05	0
61499	2.023567e+01	1.377136e+05	1
61500	2.031130e+01	1.403034e+05	1
61501	2.031130e+01	1.546545e+05	0
61502	2.043657e+01	1.406005e+05	1
61503	2.043657e+01	1.457588e+05	0
61504	2.071154e+01	1.406421e+05	1
61505	2.075606e+01	1.419558e+05	1
61506	2.126370e+01	1.448849e+05	1
61507	2.100955e+01	1.469428e+05	1
61508	2.169716e+01	1.464409e+05	1
61509	2.199499e+01	1.467405e+05	1
61510	2.196633e+01	1.442180e+05	1
61511	2.241337e+01	1.503672e+05	1
61512	2.227759e+01	1.427028e+05	1
61513	2.197259e+01	1.523095e+05	1
61514	2.197259e+01	1.532900e+05	0
61515	2.160187e+01	1.370714e+05	1
61516	2.160187e+01	1.537772e+05	0
61517	2.153335e+01	1.469460e+05	1
61518	2.153335e+01	1.476874e+05	0
61519	2.124823e+01	1.505223e+05	1
61520	2.087157e+01	1.393046e+05	1
61521	2.061674e+01	1.587038e+05	1
61522	2.098567e+01	1.532294e+05	1
61523	2.098567e+01	1.517165e+05	0
61524	2.098567e+01	1.540302e+05	0
61525	2.085084e+01	1.448265e+05	1
61526	2.080182e+01	1.570308e+05	1
61527	2.059383e+01	1.524901e+05	1
61528	2.072727e+01	1.429563e+05	1
61529	2.072727e+01	1.484603e+05	0
61530	2.069008e+01	1.505723e+05	1
61531	2.055868e+01	1.420360e+05	1
61532	2.055868e+01	1.483464e+05	0
61533	2.055868e+01	1.493390e+05	0
61534	2.060660e+01	1.447575e+05	1
61535	2.060660e+01	1.533101e+05	0
61536	2.036549e+01	1.446566e+05	1
61537	2.036549e+01	1.512134e+05	0
61538	2.036549e+01	1.531496e+05	0
61539	2.042704e+01	1.506319e+05	1
61540	2.034109e+01	1.536119e+05	1
61541	2.043744e+01	1.444013e+05	1
61542	2.084566e+01	1.489993e+05	1
61543	2.045543e+01	1.537215e+05	1
61544	2.045938e+01	1.520727e+05	1
61545	2.002945e+01	1.518995e+05	1
61546	1.994178e+01	1.495335e+05	1
61547	1.994178e+01	1.537974e+05	0
61548	1.994178e+01	1.577834e+05	0
61549	1.975430e+01	1.381011e+05	1
61550	1.934934e+01	1.394749e+05	1
61551	1.934934e+01	1.607757e+05	0
61552	1.929350e+01	1.443342e+05	1
61553	1.926409e+01	1.441666e+05	1
61554	1.926409e+01	1.480320e+05	0
61555	1.926246e+01	1.435360e+05	1
61556	1.919538e+01	1.484177e+05	1
61557	1.954169e+01	1.506611e+05	1
61558	1.949656e+01	1.485483e+05	1
61559	1.948235e+01	1.433226e+05	1
61560	1.915627e+01	1.541577e+05	1
61561	1.915627e+01	1.500463e+05	0
61562	1.942626e+01	1.510021e+05	1
61563	1.902337e+01	1.482445e+05	1
61564	1.936173e+01	1.486850e+05	1
61565	1.951829e+01	1.576403e+05	1
61566	1.932879e+01	1.478965e+05	1
61567	1.932879e+01	1.516754e+05	0
61568	1.969535e+01	1.496805e+05	1
61569	1.933929e+01	1.519825e+05	1
61570	1.942988e+01	1.506144e+05	1
61571	1.945835e+01	1.501952e+05	1
61572	1.910932e+01	1.506503e+05	1
61573	1.900654e+01	1.480599e+05	1
61574	1.885192e+01	1.572954e+05	1
61575	1.890621e+01	1.576661e+05	1
61576	1.891836e+01	1.510859e+05	1
61577	1.928324e+01	1.517004e+05	1
61578	1.945481e+01	1.490335e+05	1
61579	1.909140e+01	1.505178e+05	1
61580	1.897352e+01	1.539229e+05	1
61581	1.940472e+01	1.527925e+05	1
61582	1.939208e+01	1.594581e+05	1
61583	1.939208e+01	1.557215e+05	0
61584	1.967381e+01	1.492930e+05	1
61585	1.971359e+01	1.549888e+05	1
61586	1.977232e+01	1.497635e+05	1
61587	1.928060e+01	1.533910e+05	1
61588	1.911503e+01	1.436385e+05	1
61589	1.911503e+01	1.542855e+05	0
61590	1.911503e+01	1.553405e+05	0
61591	1.941428e+01	1.459884e+05	1
61592	1.941428e+01	1.460502e+05	0
61593	1.940215e+01	1.547475e+05	1
61594	1.913377e+01	1.531056e+05	1
61595	1.913377e+01	1.423892e+05	0
61596	1.907683e+01	1.520629e+05	1
61597	1.925633e+01	1.514292e+05	1
61598	1.960245e+01	1.431334e+05	1
61599	1.999339e+01	1.485359e+05	1
61600	1.992577e+01	1.542730e+05	1
61601	2.017950e+01	1.514085e+05	1
61602	1.992100e+01	1.482523e+05	1
61603	1.993433e+01	1.525890e+05	1
61604	1.993433e+01	1.557030e+05	0
61605	1.993433e+01	1.557310e+05	0
61606	1.976027e+01	1.461266e+05	1
61607	1.977947e+01	1.473709e+05	1
61608	1.990775e+01	1.570083e+05	1
61609	1.990775e+01	1.561144e+05	0
61610	2.021882e+01	1.500741e+05	1
61611	1.995918e+01	1.531451e+05	1
61612	2.034834e+01	1.455033e+05	1
61613	2.034834e+01	1.623128e+05	0
61614	2.037685e+01	1.457115e+05	1
61615	2.045683e+01	1.482716e+05	1
61616	2.083535e+01	1.440990e+05	1
61617	2.065877e+01	1.507814e+05	1
61618	2.092440e+01	1.406098e+05	1
61619	2.042440e+01	1.591877e+05	1
61620	2.050440e+01	1.523800e+05	1
61621	2.062292e+01	1.603411e+05	1
61622	2.036799e+01	1.463293e+05	1
61623	2.056251e+01	1.579949e+05	1
61624	2.017868e+01	1.512500e+05	1
61625	1.987751e+01	1.496237e+05	1
61626	1.970438e+01	1.522239e+05	1
61627	1.977992e+01	1.553926e+05	1
61628	1.958868e+01	1.509612e+05	1
61629	1.905934e+01	1.426551e+05	1
61630	1.906866e+01	1.423064e+05	1
61631	1.923434e+01	1.569463e+05	1
61632	1.932574e+01	1.515029e+05	1
61633	1.938082e+01	1.599604e+05	1
61634	1.983026e+01	1.461334e+05	1
61635	2.018311e+01	1.539619e+05	1
61636	2.018311e+01	1.540505e+05	0
61637	2.037150e+01	1.468362e+05	1
61638	2.037150e+01	1.564111e+05	0
61639	2.037893e+01	1.455985e+05	1
61640	2.045845e+01	1.422989e+05	1
61641	2.040474e+01	1.446478e+05	1
61642	2.051160e+01	1.558491e+05	1
61643	2.051160e+01	1.538698e+05	0
61644	2.051160e+01	1.470943e+05	0
61645	2.041908e+01	1.410896e+05	1
61646	2.043600e+01	1.474880e+05	1
61647	2.019900e+01	1.548558e+05	1
61648	2.019900e+01	1.605463e+05	0
61649	1.981627e+01	1.517651e+05	1
61650	1.997966e+01	1.480503e+05	1
61651	2.023005e+01	1.477256e+05	1
61652	2.030252e+01	1.425833e+05	1
61653	2.023055e+01	1.453298e+05	1
61654	2.023055e+01	1.532616e+05	0
61655	2.031649e+01	1.494876e+05	1
61656	2.010467e+01	1.601073e+05	1
61657	2.019334e+01	1.456291e+05	1
61658	2.019334e+01	1.567396e+05	0
61659	2.011182e+01	1.466605e+05	1
61660	2.047855e+01	1.468490e+05	1
61661	2.051246e+01	1.529486e+05	1
61662	2.078565e+01	1.500221e+05	1
61663	2.081491e+01	1.488214e+05	1
61664	2.102523e+01	1.485160e+05	1
61665	2.095650e+01	1.473920e+05	1
61666	2.095650e+01	1.547494e+05	0
61667	2.095650e+01	1.514172e+05	0
61668	2.129836e+01	1.415270e+05	1
61669	2.125602e+01	1.599416e+05	1
61670	2.104933e+01	1.401659e+05	1
61671	2.121087e+01	1.441860e+05	1
61672	2.111664e+01	1.479754e+05	1
61673	2.111664e+01	1.426903e+05	0
61674	2.111664e+01	1.573482e+05	0
61675	2.057378e+01	1.431309e+05	1
61676	2.084230e+01	1.549723e+05	1
61677	2.063801e+01	1.512098e+05	1
61678	2.100207e+01	1.463110e+05	1
61679	2.135511e+01	1.513004e+05	1
61680	2.103330e+01	1.493236e+05	1
61681	2.151819e+01	1.454194e+05	1
61682	2.162783e+01	1.567327e+05	1
61683	2.100380e+01	1.347339e+05	1
61684	2.094839e+01	1.511440e+05	1
61685	2.101741e+01	1.559323e+05	1
61686	2.101741e+01	1.514896e+05	0
61687	2.112901e+01	1.439507e+05	1
61688	2.102487e+01	1.478346e+05	1
61689	2.073779e+01	1.484736e+05	1
61690	2.096733e+01	1.525144e+05	1
61691	2.057610e+01	1.461512e+05	1
61692	2.044889e+01	1.456196e+05	1
61693	2.041466e+01	1.334727e+05	1
61694	2.030762e+01	1.469115e+05	1
61695	2.025024e+01	1.514552e+05	1
61696	1.999597e+01	1.430612e+05	1
61697	1.940074e+01	1.446621e+05	1
61698	1.945031e+01	1.457488e+05	1
61699	1.955819e+01	1.479343e+05	1
61700	1.954134e+01	1.440947e+05	1
61701	1.940550e+01	1.530998e+05	1
61702	1.936633e+01	1.512919e+05	1
61703	1.923582e+01	1.587165e+05	1
61704	1.899074e+01	1.527185e+05	1
61705	1.882746e+01	1.494733e+05	1
61706	1.856319e+01	1.504758e+05	1
61707	1.856319e+01	1.536135e+05	0
61708	1.856319e+01	1.557466e+05	0
61709	1.882215e+01	1.462226e+05	1
61710	1.882215e+01	1.438632e+05	0
61711	1.880546e+01	1.466780e+05	1
61712	1.880546e+01	1.629180e+05	0
61713	1.880546e+01	1.516698e+05	0
61714	1.835293e+01	1.440148e+05	1
61715	1.804289e+01	1.409408e+05	1
61716	1.804289e+01	1.539021e+05	0
61717	1.804289e+01	1.447613e+05	0
61718	1.796532e+01	1.453479e+05	1
61719	1.779966e+01	1.495026e+05	1
61720	1.779966e+01	1.481751e+05	0
61721	1.750890e+01	1.467139e+05	1
61722	1.750890e+01	1.466194e+05	0
61723	1.750890e+01	1.484500e+05	0
61724	1.751090e+01	1.436911e+05	1
61725	1.782343e+01	1.553728e+05	1
61726	1.756657e+01	1.424856e+05	1
61727	1.765547e+01	1.472299e+05	1
61728	1.787783e+01	1.486990e+05	1
61729	1.781724e+01	1.548532e+05	1
61730	1.753286e+01	1.427905e+05	1
61731	1.776365e+01	1.573078e+05	1
61732	1.811614e+01	1.495460e+05	1
61733	1.811614e+01	1.554752e+05	0
61734	1.793291e+01	1.420735e+05	1
61735	1.793291e+01	1.440778e+05	0
61736	1.793291e+01	1.440027e+05	0
61737	1.830017e+01	1.432469e+05	1
61738	1.825732e+01	1.481843e+05	1
61739	1.821261e+01	1.522493e+05	1
61740	1.764985e+01	1.491958e+05	1
61741	1.764985e+01	1.417243e+05	0
61742	1.764985e+01	1.517292e+05	0
61743	1.764985e+01	1.495433e+05	0
61744	1.745585e+01	1.516314e+05	1
61745	1.745585e+01	1.595023e+05	0
61746	1.761115e+01	1.375618e+05	1
61747	1.793897e+01	1.515600e+05	1
61748	1.793897e+01	1.427370e+05	0
61749	1.789333e+01	1.522643e+05	1
61750	1.791966e+01	1.377206e+05	1
61751	1.799129e+01	1.531179e+05	1
61752	1.783844e+01	1.413933e+05	1
61753	1.808818e+01	1.444825e+05	1
61754	1.808818e+01	1.501852e+05	0
61755	1.805068e+01	1.430022e+05	1
61756	1.793235e+01	1.479333e+05	1
61757	1.755718e+01	1.598800e+05	1
61758	1.735881e+01	1.491245e+05	1
61759	1.752909e+01	1.507937e+05	1
61760	1.762989e+01	1.518440e+05	1
61761	1.723602e+01	1.500011e+05	1
61762	1.730517e+01	1.512078e+05	1
61763	1.704012e+01	1.432411e+05	1
61764	1.701101e+01	1.425366e+05	1
61765	1.721781e+01	1.481692e+05	1
61766	1.721781e+01	1.493673e+05	0
61767	1.736312e+01	1.438246e+05	1
61768	1.747743e+01	1.436003e+05	1
61769	1.751699e+01	1.478627e+05	1
61770	1.751699e+01	1.418098e+05	0
61771	1.797128e+01	1.445485e+05	1
61772	1.749694e+01	1.537739e+05	1
61773	1.734905e+01	1.481764e+05	1
61774	1.740393e+01	1.415500e+05	1
61775	1.704806e+01	1.437821e+05	1
61776	1.705101e+01	1.541467e+05	1
61777	1.705101e+01	1.539546e+05	0
61778	1.694530e+01	1.411583e+05	1
61779	1.687588e+01	1.443193e+05	1
61780	1.691378e+01	1.461733e+05	1
61781	1.717578e+01	1.474854e+05	1
61782	1.779800e+01	1.356197e+05	1
61783	1.803693e+01	1.507625e+05	1
61784	1.809209e+01	1.489657e+05	1
61785	1.780150e+01	1.415822e+05	1
61786	1.780150e+01	1.583572e+05	0
61787	1.780150e+01	1.521946e+05	0
61788	1.791118e+01	1.415821e+05	1
61789	1.766266e+01	1.534487e+05	1
61790	1.766266e+01	1.452172e+05	0
61791	1.748231e+01	1.536969e+05	1
61792	1.755544e+01	1.483309e+05	1
61793	1.755544e+01	1.501757e+05	0
61794	1.731600e+01	1.431421e+05	1
61795	1.760275e+01	1.512751e+05	1
61796	1.746425e+01	1.498060e+05	1
61797	1.736815e+01	1.485097e+05	1
61798	1.736815e+01	1.578375e+05	0
61799	1.755898e+01	1.511939e+05	1
61800	1.754204e+01	1.514387e+05	1
61801	1.779811e+01	1.486959e+05	1
61802	1.837049e+01	1.506439e+05	1
61803	1.854529e+01	1.478359e+05	1
61804	1.846865e+01	1.530285e+05	1
61805	1.854611e+01	1.460668e+05	1
61806	1.800696e+01	1.372794e+05	1
61807	1.800696e+01	1.454575e+05	0
61808	1.810055e+01	1.477925e+05	1
61809	1.790787e+01	1.470249e+05	1
61810	1.799611e+01	1.533955e+05	1
61811	1.853560e+01	1.411679e+05	1
61812	1.858862e+01	1.493779e+05	1
61813	1.876829e+01	1.488367e+05	1
61814	1.921758e+01	1.522281e+05	1
61815	1.934715e+01	1.502931e+05	1
61816	1.934715e+01	1.446333e+05	0
61817	1.902809e+01	1.515524e+05	1
61818	1.867266e+01	1.443267e+05	1
61819	1.896829e+01	1.519853e+05	1
61820	1.878285e+01	1.508388e+05	1
61821	1.862929e+01	1.447887e+05	1
61822	1.873737e+01	1.463388e+05	1
61823	1.890083e+01	1.555481e+05	1
61824	1.890083e+01	1.573981e+05	0
61825	1.867597e+01	1.423395e+05	1
61826	1.895365e+01	1.517316e+05	1
61827	1.862099e+01	1.453520e+05	1
61828	1.841681e+01	1.492919e+05	1
61829	1.841681e+01	1.516595e+05	0
61830	1.789133e+01	1.593533e+05	1
61831	1.772432e+01	1.470763e+05	1
61832	1.751034e+01	1.457861e+05	1
61833	1.780725e+01	1.415387e+05	1
61834	1.789226e+01	1.520186e+05	1
61835	1.759659e+01	1.477839e+05	1
61836	1.719421e+01	1.510386e+05	1
61837	1.719421e+01	1.405788e+05	0
61838	1.719421e+01	1.521080e+05	0
61839	1.767061e+01	1.441582e+05	1
61840	1.770602e+01	1.373493e+05	1
61841	1.799233e+01	1.484778e+05	1
61842	1.761343e+01	1.547531e+05	1
61843	1.749735e+01	1.573146e+05	1
61844	1.734631e+01	1.425876e+05	1
61845	1.741827e+01	1.518937e+05	1
61846	1.741827e+01	1.480350e+05	0
61847	1.721907e+01	1.440425e+05	1
61848	1.719774e+01	1.489790e+05	1
61849	1.719774e+01	1.469190e+05	0
61850	1.690629e+01	1.419909e+05	1
61851	1.711178e+01	1.435804e+05	1
61852	1.711178e+01	1.490985e+05	0
61853	1.759291e+01	1.478500e+05	1
61854	1.744806e+01	1.399777e+05	1
61855	1.731132e+01	1.477224e+05	1
61856	1.756436e+01	1.431864e+05	1
61857	1.756436e+01	1.448379e+05	0
61858	1.735874e+01	1.385316e+05	1
61859	1.730682e+01	1.452744e+05	1
61860	1.728864e+01	1.453523e+05	1
61861	1.728119e+01	1.443275e+05	1
61862	1.719305e+01	1.472910e+05	1
61863	1.719652e+01	1.442382e+05	1
61864	1.696648e+01	1.474065e+05	1
61865	1.720825e+01	1.462200e+05	1
61866	1.709766e+01	1.465122e+05	1
61867	1.700657e+01	1.498568e+05	1
61868	1.708918e+01	1.439405e+05	1
61869	1.691166e+01	1.502981e+05	1
61870	1.689589e+01	1.531269e+05	1
61871	1.702899e+01	1.448017e+05	1
61872	1.704596e+01	1.621889e+05	1
61873	1.663345e+01	1.484473e+05	1
61874	1.691865e+01	1.542683e+05	1
61875	1.696737e+01	1.457187e+05	1
61876	1.680577e+01	1.545565e+05	1
61877	1.683786e+01	1.441572e+05	1
61878	1.688183e+01	1.429420e+05	1
61879	1.665989e+01	1.479633e+05	1
61880	1.665989e+01	1.544883e+05	0
61881	1.645572e+01	1.485358e+05	1
61882	1.658705e+01	1.414984e+05	1
61883	1.681607e+01	1.449367e+05	1
61884	1.682163e+01	1.441189e+05	1
61885	1.664661e+01	1.461908e+05	1
61886	1.624540e+01	1.446979e+05	1
61887	1.631390e+01	1.537513e+05	1
61888	1.587135e+01	1.446525e+05	1
61889	1.587135e+01	1.531048e+05	0
61890	1.587135e+01	1.422235e+05	0
61891	1.597357e+01	1.392382e+05	1
61892	1.597587e+01	1.432380e+05	1
61893	1.603660e+01	1.499445e+05	1
61894	1.608333e+01	1.471398e+05	1
61895	1.627685e+01	1.449138e+05	1
61896	1.677280e+01	1.457276e+05	1
61897	1.677280e+01	1.547385e+05	0
61898	1.679908e+01	1.462718e+05	1
61899	1.679908e+01	1.483406e+05	0
61900	1.679908e+01	1.454039e+05	0
61901	1.656818e+01	1.500241e+05	1
61902	1.671086e+01	1.477867e+05	1
61903	1.682876e+01	1.493813e+05	1
61904	1.722852e+01	1.466849e+05	1
61905	1.722852e+01	1.418944e+05	0
61906	1.703403e+01	1.430207e+05	1
61907	1.673097e+01	1.459449e+05	1
61908	1.643587e+01	1.381040e+05	1
61909	1.643587e+01	1.423870e+05	0
61910	1.641702e+01	1.429815e+05	1
61911	1.641702e+01	1.513583e+05	0
61912	1.594005e+01	1.488480e+05	1
61913	1.624091e+01	1.485928e+05	1
61914	1.624091e+01	1.474973e+05	0
61915	1.635875e+01	1.454633e+05	1
61916	1.675182e+01	1.456465e+05	1
61917	1.662959e+01	1.565647e+05	1
61918	1.637368e+01	1.397409e+05	1
61919	1.647364e+01	1.465685e+05	1
61920	1.645142e+01	1.449430e+05	1
61921	1.648275e+01	1.515341e+05	1
61922	1.697880e+01	1.400448e+05	1
61923	1.690070e+01	1.456254e+05	1
61924	1.687077e+01	1.456745e+05	1
61925	1.670874e+01	1.506956e+05	1
61926	1.651180e+01	1.505141e+05	1
61927	1.650749e+01	1.388258e+05	1
61928	1.668989e+01	1.461630e+05	1
61929	1.657853e+01	1.446478e+05	1
61930	1.622018e+01	1.481203e+05	1
61931	1.632087e+01	1.472504e+05	1
61932	1.660909e+01	1.390774e+05	1
61933	1.685761e+01	1.420342e+05	1
61934	1.685761e+01	1.473806e+05	0
61935	1.690016e+01	1.457383e+05	1
61936	1.675193e+01	1.455266e+05	1
61937	1.675193e+01	1.431932e+05	0
61938	1.711851e+01	1.522668e+05	1
61939	1.711851e+01	1.413605e+05	0
61940	1.704934e+01	1.475760e+05	1
61941	1.722635e+01	1.494777e+05	1
61942	1.734630e+01	1.481221e+05	1
61943	1.704138e+01	1.553189e+05	1
61944	1.668435e+01	1.410295e+05	1
61945	1.649297e+01	1.421246e+05	1
61946	1.642739e+01	1.464111e+05	1
61947	1.634847e+01	1.507161e+05	1
61948	1.647482e+01	1.500681e+05	1
61949	1.632910e+01	1.385592e+05	1
61950	1.650632e+01	1.431009e+05	1
61951	1.608160e+01	1.470965e+05	1
61952	1.666744e+01	1.408370e+05	1
