N	P	M	v0	beta	num_steps
10	50	48	2.000000e-01	7.000000e-01	10000
i	V_beta	h^2	Acc.
4971	4.273001e+00	4.332051e+04	1
4972	4.246289e+00	4.381448e+04	1
4973	4.051053e+00	4.007602e+04	1
4974	4.049788e+00	4.368292e+04	1
4975	4.116620e+00	4.263576e+04	1
4976	4.183214e+00	4.356807e+04	1
4977	4.179846e+00	4.406380e+04	1
4978	4.337722e+00	3.620391e+04	1
4979	4.592184e+00	4.174861e+04	1
4980	4.673688e+00	4.565475e+04	1
4981	4.729013e+00	4.160894e+04	1
4982	4.881279e+00	4.088626e+04	1
4983	4.941306e+00	4.180929e+04	1
4984	5.080798e+00	3.796471e+04	1
4985	5.316492e+00	3.854448e+04	1
4986	5.402547e+00	4.319266e+04	1
4987	5.176079e+00	4.138954e+04	1
4988	5.098697e+00	4.630798e+04	1
4989	5.098697e+00	4.549111e+04	0
4990	5.439796e+00	3.860688e+04	1
4991	5.630629e+00	3.975835e+04	1
4992	5.677634e+00	4.119305e+04	1
4993	5.596822e+00	4.287479e+04	1
4994	5.596822e+00	4.612455e+04	0
4995	5.679480e+00	4.557270e+04	1
4996	5.707222e+00	4.420159e+04	1
4997	5.881851e+00	4.103801e+04	1
4998	5.789988e+00	4.311912e+04	1
4999	5.839508e+00	4.556378e+04	1
5000	5.516679e+00	4.290699e+04	1
5001	5.253243e+00	4.255192e+04	1
5002	5.358368e+00	4.419920e+04	1
5003	5.549709e+00	4.275664e+04	1
5004	5.375182e+00	4.168564e+04	1
5005	5.487916e+00	4.344644e+04	1
5006	5.468041e+00	4.273902e+04	1
5007	5.382871e+00	4.081448e+04	1
5008	5.656323e+00	4.291829e+04	1
5009	5.456607e+00	4.224778e+04	1
5010	5.617524e+00	4.077856e+04	1
5011	5.508161e+00	3.838278e+04	1
5012	5.508161e+00	4.608218e+04	0
5013	5.400441e+00	4.071646e+04	1
5014	5.534279e+00	4.073480e+04	1
5015	5.527900e+00	4.357862e+04	1
5016	5.618269e+00	4.513074e+04	1
5017	5.605242e+00	4.356685e+04	1
5018	5.699925e+00	4.407107e+04	1
5019	5.633328e+00	3.857369e+04	1
5020	5.629396e+00	4.439455e+04	1
5021	5.584027e+00	4.099477e+04	1
5022	5.468053e+00	4.046470e+04	1
5023	5.422721e+00	4.004157e+04	1
5024	5.439289e+00	4.261502e+04	1
5025	5.579810e+00	4.957875e+04	1
5026	5.503291e+00	4.341903e+04	1
5027	5.610357e+00	4.142674e+04	1
5028	5.720398e+00	3.884012e+04	1
5029	5.286405e+00	4.769324e+04	1
5030	5.524243e+00	4.268296e+04	1
5031	5.410304e+00	4.799971e+04	1
5032	5.506723e+00	4.385993e+04	1
5033	5.496232e+00	3.939808e+04	1
5034	5.721328e+00	4.149162e+04	1
5035	5.575822e+00	4.183199e+04	1
5036	5.660378e+00	3.721913e+04	1
5037	5.528503e+00	4.263468e+04	1
5038	5.591144e+00	3.762049e+04	1
5039	5.913143e+00	3.986989e+04	1
5040	5.713793e+00	4.379824e+04	1
5041	5.549737e+00	4.593705e+04	1
5042	5.649439e+00	3.944392e+04	1
5043	5.553322e+00	4.368980e+04	1
5044	5.553322e+00	4.711912e+04	0
5045	5.553322e+00	4.451640e+04	0
5046	5.369362e+00	3.672533e+04	1
5047	5.164986e+00	4.044774e+04	1
5048	4.906851e+00	4.155947e+04	1
5049	4.906851e+00	4.509906e+04	0
5050	4.844612e+00	4.152232e+04	1
5051	4.850532e+00	4.812568e+04	1
5052	4.751387e+00	4.193825e+04	1
5053	4.689158e+00	3.889397e+04	1
5054	4.643347e+00	4.141441e+04	1
5055	4.956700e+00	4.056389e+04	1
5056	4.956700e+00	4.240947e+04	0
5057	4.923884e+00	3.821183e+04	1
5058	5.010826e+00	4.451547e+04	1
5059	5.124193e+00	4.388162e+04	1
5060	5.080853e+00	4.068340e+04	1
5061	4.928894e+00	4.233855e+04	1
5062	4.939852e+00	4.018280e+04	1
5063	5.003450e+00	4.312702e+04	1
5064	5.128268e+00	4.023979e+04	1
5065	5.244010e+00	4.074021e+04	1
5066	5.128653e+00	4.436019e+04	1
5067	5.402336e+00	3.782029e+04	1
5068	5.505851e+00	4.171147e+04	1
5069	5.658276e+00	4.396372e+04	1
5070	5.658276e+00	4.241121e+04	0
5071	5.423770e+00	4.217224e+04	1
5072	5.323099e+00	4.391690e+04	1
5073	5.502884e+00	4.277052e+04	1
5074	5.601158e+00	3.816045e+04	1
5075	5.601158e+00	4.282583e+04	0
5076	5.601158e+00	4.580129e+04	0
5077	5.596891e+00	4.403306e+04	1
5078	5.451538e+00	4.376715e+04	1
5079	5.494673e+00	4.345284e+04	1
5080	5.382798e+00	4.445288e+04	1
5081	5.168575e+00	4.692885e+04	1
5082	5.325718e+00	3.892851e+04	1
5083	5.504496e+00	4.853382e+04	1
5084	5.702297e+00	4.197818e+04	1
5085	5.663084e+00	4.033526e+04	1
5086	5.505718e+00	3.909783e+04	1
5087	5.505090e+00	4.329243e+04	1
5088	5.567114e+00	4.279758e+04	1
5089	5.565870e+00	4.187880e+04	1
5090	5.565870e+00	4.403184e+04	0
5091	5.681558e+00	4.068998e+04	1
5092	5.637873e+00	4.161780e+04	1
5093	5.693262e+00	4.339459e+04	1
5094	5.666196e+00	4.340048e+04	1
5095	5.425510e+00	3.944745e+04	1
5096	5.430838e+00	4.340663e+04	1
5097	5.521944e+00	4.403163e+04	1
5098	5.415075e+00	3.811614e+04	1
5099	5.521190e+00	4.175831e+04	1
5100	5.296983e+00	4.206926e+04	1
5101	5.335241e+00	3.956736e+04	1
5102	5.335241e+00	4.271098e+04	0
5103	5.195767e+00	4.077056e+04	1
5104	5.161891e+00	4.331351e+04	1
5105	5.287352e+00	4.240630e+04	1
5106	5.129258e+00	3.879562e+04	1
5107	5.129258e+00	4.426455e+04	0
5108	5.144110e+00	4.188029e+04	1
5109	5.330122e+00	4.683864e+04	1
5110	5.156076e+00	4.376762e+04	1
5111	5.287220e+00	4.102005e+04	1
5112	5.170745e+00	3.897754e+04	1
5113	5.120374e+00	4.549334e+04	1
5114	4.999833e+00	4.124564e+04	1
5115	4.937936e+00	4.292860e+04	1
5116	4.872980e+00	3.668890e+04	1
5117	4.733831e+00	4.284512e+04	1
5118	4.772899e+00	4.062482e+04	1
5119	4.594736e+00	3.869044e+04	1
5120	4.476022e+00	4.288736e+04	1
5121	4.513806e+00	4.276809e+04	1
5122	4.460817e+00	4.498219e+04	1
5123	4.460817e+00	4.802032e+04	0
5124	4.487405e+00	4.081266e+04	1
5125	4.354173e+00	4.365322e+04	1
5126	4.370354e+00	4.342427e+04	1
5127	4.333816e+00	4.383693e+04	1
5128	4.424138e+00	4.036297e+04	1
5129	4.531701e+00	4.442083e+04	1
5130	4.454261e+00	4.374618e+04	1
5131	4.551252e+00	4.265985e+04	1
5132	4.631551e+00	3.941301e+04	1
5133	4.841749e+00	4.167554e+04	1
5134	4.841749e+00	4.587382e+04	0
5135	4.841749e+00	4.247878e+04	0
5136	4.936570e+00	4.157207e+04	1
5137	4.840243e+00	4.288414e+04	1
5138	4.864785e+00	4.593187e+04	1
5139	5.040568e+00	4.311290e+04	1
5140	5.023456e+00	4.245132e+04	1
5141	4.922605e+00	4.179672e+04	1
5142	4.633844e+00	4.211311e+04	1
5143	4.511290e+00	4.086908e+04	1
5144	4.391596e+00	4.355478e+04	1
5145	4.322083e+00	4.141568e+04	1
5146	4.188993e+00	4.177463e+04	1
5147	4.188993e+00	4.335357e+04	0
5148	4.120344e+00	3.757259e+04	1
5149	4.103668e+00	3.715894e+04	1
5150	4.134080e+00	4.347503e+04	1
5151	4.071057e+00	4.390820e+04	1
5152	4.238335e+00	4.241901e+04	1
5153	4.223224e+00	4.093041e+04	1
5154	4.039948e+00	4.255775e+04	1
5155	3.905147e+00	4.264825e+04	1
5156	3.880060e+00	4.426929e+04	1
5157	3.874922e+00	4.270847e+04	1
5158	4.067703e+00	4.458128e+04	1
5159	3.854255e+00	3.837128e+04	1
5160	4.222898e+00	4.400483e+04	1
5161	4.029490e+00	3.842341e+04	1
5162	3.935452e+00	4.951116e+04	1
5163	4.150773e+00	4.285827e+04	1
5164	4.240037e+00	4.941351e+04	1
5165	4.269357e+00	4.115842e+04	1
5166	4.269357e+00	4.611023e+04	0
5167	4.479626e+00	4.454832e+04	1
5168	4.409255e+00	4.651596e+04	1
5169	4.592959e+00	4.187760e+04	1
5170	4.639903e+00	4.658302e+04	1
5171	4.610166e+00	4.518821e+04	1
5172	4.387457e+00	4.246768e+04	1
5173	4.093094e+00	4.514244e+04	1
5174	4.093378e+00	4.648472e+04	1
5175	4.092449e+00	4.273636e+04	1
5176	4.095135e+00	4.050168e+04	1
5177	3.943017e+00	4.928661e+04	1
5178	4.145041e+00	4.379915e+04	1
5179	4.279158e+00	4.566150e+04	1
5180	4.158524e+00	4.649329e+04	1
5181	4.524608e+00	4.162565e+04	1
5182	4.517713e+00	3.976375e+04	1
5183	4.517713e+00	4.320789e+04	0
5184	4.393162e+00	4.177040e+04	1
5185	4.362885e+00	4.453741e+04	1
5186	4.444889e+00	4.540621e+04	1
5187	4.444889e+00	4.370418e+04	0
5188	4.365671e+00	4.497269e+04	1
5189	4.386604e+00	4.598257e+04	1
5190	4.414769e+00	4.642285e+04	1
5191	4.477847e+00	4.314176e+04	1
5192	4.798496e+00	4.897491e+04	1
5193	4.981740e+00	4.354482e+04	1
5194	5.249616e+00	4.524835e+04	1
5195	5.249616e+00	4.362838e+04	0
5196	5.315445e+00	4.412121e+04	1
5197	5.210045e+00	4.017362e+04	1
5198	5.396957e+00	4.492415e+04	1
5199	5.470384e+00	4.760166e+04	1
5200	5.639053e+00	4.268721e+04	1
5201	5.639053e+00	4.424713e+04	0
5202	5.514811e+00	4.499606e+04	1
5203	5.412563e+00	4.383554e+04	1
5204	5.356129e+00	4.649053e+04	1
5205	5.401343e+00	4.488088e+04	1
5206	5.507222e+00	4.603945e+04	1
5207	5.550582e+00	4.742487e+04	1
5208	5.191356e+00	4.071407e+04	1
5209	4.965798e+00	4.321686e+04	1
5210	4.849518e+00	4.473058e+04	1
5211	4.849518e+00	4.806018e+04	0
5212	4.874694e+00	4.119906e+04	1
5213	5.062401e+00	4.272146e+04	1
5214	4.940010e+00	4.450581e+04	1
5215	4.790975e+00	4.269180e+04	1
5216	4.930482e+00	4.493853e+04	1
5217	5.067072e+00	4.577128e+04	1
5218	5.043654e+00	4.358279e+04	1
5219	5.043654e+00	4.698510e+04	0
5220	4.924403e+00	4.230279e+04	1
5221	4.924403e+00	4.386443e+04	0
5222	5.040650e+00	4.371995e+04	1
5223	4.625750e+00	4.520911e+04	1
5224	4.627165e+00	5.192065e+04	1
5225	4.437943e+00	4.908409e+04	1
5226	4.359405e+00	4.684823e+04	1
5227	4.377202e+00	4.282411e+04	1
5228	4.413280e+00	4.231001e+04	1
5229	4.279194e+00	4.508239e+04	1
5230	4.417415e+00	4.791281e+04	1
5231	4.564091e+00	4.547088e+04	1
5232	4.618452e+00	3.859042e+04	1
5233	4.636104e+00	4.731730e+04	1
5234	4.937750e+00	4.339529e+04	1
5235	5.188815e+00	4.064188e+04	1
5236	5.145052e+00	4.682996e+04	1
5237	5.145052e+00	4.861265e+04	0
5238	5.407893e+00	4.492271e+04	1
5239	5.407893e+00	5.042811e+04	0
5240	5.311732e+00	4.982220e+04	1
5241	5.166353e+00	4.823917e+04	1
5242	5.314971e+00	4.301487e+04	1
5243	5.536138e+00	4.890865e+04	1
5244	5.726017e+00	4.337620e+04	1
5245	5.727200e+00	4.623858e+04	1
5246	6.001196e+00	4.276605e+04	1
5247	5.911848e+00	4.488909e+04	1
5248	5.821506e+00	4.620202e+04	1
5249	5.829670e+00	4.433464e+04	1
5250	5.760465e+00	4.606705e+04	1
5251	5.990416e+00	4.615657e+04	1
5252	5.927806e+00	4.743227e+04	1
5253	5.868984e+00	4.421461e+04	1
5254	5.622281e+00	4.257890e+04	1
5255	5.516657e+00	4.454996e+04	1
5256	5.380697e+00	4.330890e+04	1
5257	5.238392e+00	4.049361e+04	1
5258	5.176605e+00	4.240574e+04	1
5259	5.176605e+00	4.805242e+04	0
5260	5.184645e+00	4.024690e+04	1
5261	5.222728e+00	4.116785e+04	1
5262	5.148016e+00	4.657157e+04	1
5263	5.041922e+00	4.302583e+04	1
5264	4.808434e+00	4.298095e+04	1
5265	4.552883e+00	4.667567e+04	1
5266	4.577422e+00	4.790838e+04	1
5267	4.496112e+00	4.595446e+04	1
5268	4.566202e+00	4.201386e+04	1
5269	4.632714e+00	4.487510e+04	1
5270	4.729845e+00	5.271657e+04	1
5271	4.729845e+00	4.775065e+04	0
5272	4.748406e+00	5.187350e+04	1
5273	4.641043e+00	4.698894e+04	1
5274	4.704049e+00	5.052463e+04	1
5275	4.643816e+00	4.638763e+04	1
5276	4.643816e+00	4.510067e+04	0
5277	4.555512e+00	4.198511e+04	1
5278	4.761672e+00	4.477421e+04	1
5279	4.918029e+00	4.802673e+04	1
5280	4.918029e+00	5.238087e+04	0
5281	4.918029e+00	4.467486e+04	0
5282	5.152246e+00	4.423528e+04	1
5283	5.152246e+00	4.488732e+04	0
5284	5.152246e+00	4.866919e+04	0
5285	5.152246e+00	4.377556e+04	0
5286	5.152246e+00	4.436635e+04	0
5287	5.089053e+00	4.165468e+04	1
5288	5.002822e+00	4.327506e+04	1
5289	4.971937e+00	4.700212e+04	1
5290	4.769356e+00	4.352935e+04	1
5291	4.824079e+00	4.534851e+04	1
5292	4.490412e+00	4.487355e+04	1
5293	4.606076e+00	4.629137e+04	1
5294	4.558828e+00	4.733038e+04	1
5295	4.587454e+00	4.607279e+04	1
5296	4.587454e+00	5.097239e+04	0
5297	4.876496e+00	4.799870e+04	1
5298	4.891085e+00	4.585356e+04	1
5299	4.812590e+00	4.913974e+04	1
5300	4.805165e+00	4.658202e+04	1
5301	4.906961e+00	4.392742e+04	1
5302	5.160567e+00	4.041100e+04	1
5303	5.008927e+00	4.483868e+04	1
5304	5.081562e+00	4.829290e+04	1
5305	5.201225e+00	4.570472e+04	1
5306	5.190320e+00	4.717012e+04	1
5307	5.157594e+00	4.376164e+04	1
5308	5.074485e+00	4.355199e+04	1
5309	5.051303e+00	4.262940e+04	1
5310	5.014122e+00	4.469618e+04	1
5311	5.075409e+00	4.688912e+04	1
5312	5.274083e+00	4.395038e+04	1
5313	5.354277e+00	4.647646e+04	1
5314	5.404897e+00	4.635463e+04	1
5315	5.533733e+00	4.633842e+04	1
5316	5.676692e+00	4.612121e+04	1
5317	5.808860e+00	4.584598e+04	1
5318	5.922982e+00	4.561609e+04	1
5319	5.801490e+00	4.582247e+04	1
5320	5.815148e+00	4.619301e+04	1
5321	5.741021e+00	4.586893e+04	1
5322	5.999372e+00	4.120183e+04	1
5323	5.872192e+00	4.528843e+04	1
5324	6.106886e+00	4.535251e+04	1
5325	6.329169e+00	4.244713e+04	1
5326	6.651640e+00	4.653516e+04	1
5327	6.699577e+00	4.717234e+04	1
5328	6.699577e+00	4.599719e+04	0
5329	6.499915e+00	4.226396e+04	1
5330	6.593506e+00	4.535718e+04	1
5331	6.474713e+00	4.767369e+04	1
5332	6.495588e+00	4.475609e+04	1
5333	6.470802e+00	4.534832e+04	1
5334	6.593099e+00	4.510376e+04	1
5335	6.290171e+00	4.596326e+04	1
5336	6.290171e+00	4.758193e+04	0
5337	6.375745e+00	4.681078e+04	1
5338	6.618304e+00	4.591620e+04	1
5339	6.339516e+00	4.582543e+04	1
5340	6.186738e+00	4.945324e+04	1
5341	5.949217e+00	4.459900e+04	1
5342	6.005933e+00	4.631120e+04	1
5343	5.815826e+00	5.007914e+04	1
5344	5.630218e+00	4.507965e+04	1
5345	5.694955e+00	5.067210e+04	1
5346	5.493434e+00	4.317917e+04	1
5347	5.546982e+00	4.495350e+04	1
5348	5.944087e+00	5.085937e+04	1
5349	6.081624e+00	4.919082e+04	1
5350	6.029325e+00	4.629737e+04	1
5351	5.876583e+00	4.328392e+04	1
5352	5.609250e+00	4.586998e+04	1
5353	5.346774e+00	4.369094e+04	1
5354	5.343908e+00	4.344036e+04	1
5355	4.969536e+00	4.298641e+04	1
5356	4.853192e+00	4.314553e+04	1
5357	5.046183e+00	4.949487e+04	1
5358	5.208595e+00	4.287114e+04	1
5359	5.213123e+00	5.288865e+04	1
5360	5.305129e+00	4.367398e+04	1
5361	5.403058e+00	4.773382e+04	1
5362	5.671318e+00	5.235596e+04	1
5363	5.857731e+00	4.727372e+04	1
5364	6.053796e+00	4.922052e+04	1
5365	6.053796e+00	5.448714e+04	0
5366	6.015949e+00	4.598446e+04	1
5367	5.746856e+00	4.734078e+04	1
5368	5.746856e+00	4.681987e+04	0
5369	5.766331e+00	4.464406e+04	1
5370	5.766331e+00	4.913553e+04	0
5371	5.814877e+00	4.769189e+04	1
5372	5.658308e+00	4.641994e+04	1
5373	5.590893e+00	4.551784e+04	1
5374	5.514910e+00	4.469687e+04	1
5375	5.470431e+00	4.542013e+04	1
5376	5.459295e+00	4.732035e+04	1
5377	5.499384e+00	4.568670e+04	1
5378	5.524032e+00	4.730899e+04	1
5379	5.360972e+00	4.866427e+04	1
5380	5.360972e+00	4.757969e+04	0
5381	5.360972e+00	5.056935e+04	0
5382	5.296405e+00	4.593085e+04	1
5383	5.093681e+00	4.644966e+04	1
5384	4.989016e+00	4.393445e+04	1
5385	5.162261e+00	4.452145e+04	1
5386	5.224817e+00	4.356136e+04	1
5387	5.258501e+00	4.817086e+04	1
5388	5.423417e+00	4.591312e+04	1
5389	5.423417e+00	4.943568e+04	0
5390	5.590184e+00	4.594042e+04	1
5391	5.584984e+00	4.760133e+04	1
5392	5.435001e+00	4.792188e+04	1
5393	5.566320e+00	4.759360e+04	1
5394	5.500755e+00	4.777637e+04	1
5395	5.609157e+00	4.618083e+04	1
5396	5.693870e+00	4.252776e+04	1
5397	5.672743e+00	4.689176e+04	1
5398	5.530178e+00	4.497044e+04	1
5399	5.545585e+00	4.598462e+04	1
5400	5.545585e+00	5.472789e+04	0
5401	5.508752e+00	4.498149e+04	1
5402	5.613734e+00	4.652379e+04	1
5403	5.819213e+00	4.805092e+04	1
5404	5.842995e+00	4.906316e+04	1
5405	5.693166e+00	4.575275e+04	1
5406	5.585031e+00	4.363171e+04	1
5407	5.585031e+00	5.523460e+04	0
5408	5.459725e+00	4.905226e+04	1
5409	5.459725e+00	4.983967e+04	0
5410	5.607398e+00	4.566620e+04	1
5411	5.569856e+00	4.073006e+04	1
5412	5.274564e+00	4.945760e+04	1
5413	5.517683e+00	4.717531e+04	1
5414	5.362036e+00	4.843448e+04	1
5415	5.383160e+00	4.633044e+04	1
5416	5.542068e+00	4.843345e+04	1
5417	5.542068e+00	5.033681e+04	0
5418	5.632167e+00	4.718792e+04	1
5419	5.574857e+00	4.896139e+04	1
5420	5.729435e+00	4.755531e+04	1
5421	5.654987e+00	4.697458e+04	1
5422	5.709511e+00	5.075447e+04	1
5423	5.858580e+00	4.704004e+04	1
5424	6.034083e+00	4.337876e+04	1
5425	6.040803e+00	5.098017e+04	1
5426	6.174496e+00	5.000210e+04	1
5427	6.474193e+00	4.510825e+04	1
5428	6.662473e+00	4.844543e+04	1
5429	6.590118e+00	4.637261e+04	1
5430	6.516949e+00	5.397467e+04	1
5431	6.516949e+00	4.967861e+04	0
5432	6.538991e+00	4.793360e+04	1
5433	6.587146e+00	4.985266e+04	1
5434	6.549262e+00	5.023426e+04	1
5435	6.449814e+00	4.615203e+04	1
5436	6.238772e+00	4.893320e+04	1
5437	6.238772e+00	4.837164e+04	0
5438	6.268563e+00	4.670987e+04	1
5439	6.242876e+00	4.853140e+04	1
5440	6.151928e+00	4.795891e+04	1
5441	6.036471e+00	4.443722e+04	1
5442	6.036471e+00	4.446580e+04	0
5443	6.015537e+00	4.379541e+04	1
5444	6.011170e+00	4.406321e+04	1
5445	6.139200e+00	4.616297e+04	1
5446	6.346274e+00	4.737599e+04	1
5447	6.313927e+00	4.718795e+04	1
5448	6.379968e+00	4.494882e+04	1
5449	6.487621e+00	4.398023e+04	1
5450	6.616422e+00	4.235212e+04	1
5451	6.531818e+00	5.224525e+04	1
5452	6.427970e+00	4.437539e+04	1
5453	6.315132e+00	4.531040e+04	1
5454	6.196601e+00	4.532014e+04	1
5455	6.265407e+00	4.654013e+04	1
5456	6.409850e+00	4.316006e+04	1
5457	6.287318e+00	4.437824e+04	1
5458	6.117783e+00	4.377442e+04	1
5459	5.857698e+00	4.518824e+04	1
5460	5.611425e+00	4.661148e+04	1
5461	5.678728e+00	4.605363e+04	1
5462	5.526117e+00	3.986939e+04	1
5463	5.528064e+00	4.317759e+04	1
5464	5.454746e+00	4.514741e+04	1
5465	5.489664e+00	5.018886e+04	1
5466	5.587581e+00	4.155007e+04	1
5467	5.534242e+00	4.631709e+04	1
5468	5.499702e+00	4.723638e+04	1
5469	5.354418e+00	4.746405e+04	1
5470	5.354012e+00	4.452483e+04	1
5471	5.444423e+00	4.724765e+04	1
5472	5.444423e+00	5.046876e+04	0
5473	5.450930e+00	4.409756e+04	1
5474	5.450930e+00	4.823136e+04	0
5475	5.645195e+00	4.883097e+04	1
5476	5.551144e+00	3.989822e+04	1
5477	5.601672e+00	4.102126e+04	1
5478	5.691678e+00	4.369574e+04	1
5479	5.803853e+00	4.616050e+04	1
5480	5.811560e+00	4.501493e+04	1
5481	5.795870e+00	5.213164e+04	1
5482	5.882149e+00	4.724352e+04	1
5483	6.191815e+00	4.518185e+04	1
5484	6.191815e+00	4.917016e+04	0
5485	6.226208e+00	4.201706e+04	1
5486	6.265876e+00	4.706572e+04	1
5487	6.178145e+00	5.058886e+04	1
5488	6.285459e+00	4.741266e+04	1
5489	6.285459e+00	4.793537e+04	0
5490	6.285459e+00	5.184654e+04	0
5491	6.133855e+00	5.152267e+04	1
5492	6.133855e+00	4.786634e+04	0
5493	6.017927e+00	4.326136e+04	1
5494	5.973634e+00	4.770127e+04	1
5495	5.757240e+00	4.567290e+04	1
5496	5.545055e+00	4.813606e+04	1
5497	5.379711e+00	4.750531e+04	1
5498	5.551426e+00	4.863270e+04	1
5499	5.463856e+00	4.454505e+04	1
5500	5.485638e+00	4.626169e+04	1
5501	5.422443e+00	4.657600e+04	1
5502	5.422443e+00	5.118788e+04	0
5503	5.454042e+00	4.314811e+04	1
5504	5.602416e+00	4.327424e+04	1
5505	5.375255e+00	4.318518e+04	1
5506	5.440207e+00	4.272033e+04	1
5507	5.539509e+00	4.772402e+04	1
5508	5.436156e+00	4.971591e+04	1
5509	5.530082e+00	4.196798e+04	1
5510	5.357426e+00	4.472427e+04	1
5511	5.384468e+00	4.275815e+04	1
5512	5.166144e+00	4.668939e+04	1
5513	5.166144e+00	4.883671e+04	0
5514	5.401282e+00	4.589755e+04	1
5515	5.357318e+00	5.002142e+04	1
5516	5.463056e+00	4.802379e+04	1
5517	5.438011e+00	4.347023e+04	1
5518	5.270541e+00	4.632226e+04	1
5519	5.201238e+00	4.591622e+04	1
5520	5.160572e+00	4.770732e+04	1
5521	5.269012e+00	4.201476e+04	1
5522	5.243883e+00	4.396653e+04	1
5523	5.143574e+00	4.324178e+04	1
5524	4.964878e+00	4.660667e+04	1
5525	5.170934e+00	4.400683e+04	1
5526	5.165114e+00	4.435401e+04	1
5527	5.128886e+00	5.028379e+04	1
5528	5.109431e+00	4.553167e+04	1
5529	5.447227e+00	4.171578e+04	1
5530	5.447227e+00	4.584374e+04	0
5531	5.407527e+00	4.146131e+04	1
5532	5.417358e+00	4.909708e+04	1
5533	5.407260e+00	4.030214e+04	1
5534	5.678569e+00	4.345105e+04	1
5535	5.706214e+00	4.402557e+04	1
5536	5.777193e+00	4.751900e+04	1
5537	5.660148e+00	4.486307e+04	1
5538	5.670592e+00	4.552088e+04	1
5539	5.577929e+00	4.671250e+04	1
5540	5.550719e+00	4.739482e+04	1
5541	5.486314e+00	4.662901e+04	1
5542	5.453484e+00	4.566219e+04	1
5543	5.497964e+00	4.339593e+04	1
5544	5.550102e+00	4.828408e+04	1
5545	5.569702e+00	4.150951e+04	1
5546	5.364829e+00	4.254370e+04	1
5547	5.709448e+00	4.676357e+04	1
5548	5.861727e+00	4.827007e+04	1
5549	5.751742e+00	5.119688e+04	1
5550	5.821935e+00	5.214445e+04	1
5551	6.035487e+00	5.379919e+04	1
5552	6.089433e+00	4.562865e+04	1
5553	6.235833e+00	4.243170e+04	1
5554	6.288104e+00	4.734717e+04	1
5555	6.343968e+00	4.294034e+04	1
5556	6.343968e+00	4.905990e+04	0
5557	6.171888e+00	4.709852e+04	1
5558	5.956160e+00	5.041350e+04	1
5559	6.115573e+00	4.608664e+04	1
5560	5.945706e+00	4.806690e+04	1
5561	5.924925e+00	4.479328e+04	1
5562	5.844819e+00	4.458375e+04	1
5563	5.802364e+00	4.958968e+04	1
5564	5.962700e+00	4.541852e+04	1
5565	5.981482e+00	4.711712e+04	1
5566	6.141928e+00	4.926840e+04	1
5567	5.901557e+00	4.606026e+04	1
5568	5.739816e+00	4.595237e+04	1
5569	5.716780e+00	4.436970e+04	1
5570	5.654484e+00	4.646443e+04	1
5571	5.686262e+00	4.723149e+04	1
5572	5.754489e+00	4.595981e+04	1
5573	5.817803e+00	4.505458e+04	1
5574	6.004065e+00	4.859193e+04	1
5575	5.918535e+00	4.538790e+04	1
5576	5.894156e+00	4.602938e+04	1
5577	5.964613e+00	4.665611e+04	1
5578	6.213507e+00	4.636457e+04	1
5579	6.264341e+00	4.438313e+04	1
5580	6.186999e+00	4.366787e+04	1
5581	6.231411e+00	4.483918e+04	1
5582	6.195872e+00	4.351921e+04	1
5583	6.059928e+00	4.414051e+04	1
5584	6.073777e+00	5.059157e+04	1
5585	6.000683e+00	4.419228e+04	1
5586	6.194073e+00	4.623196e+04	1
5587	5.968022e+00	4.551323e+04	1
5588	5.928451e+00	4.573007e+04	1
5589	6.028087e+00	4.651682e+04	1
5590	6.069895e+00	4.286204e+04	1
5591	5.932304e+00	4.627750e+04	1
5592	5.948689e+00	4.948424e+04	1
5593	5.948689e+00	4.667295e+04	0
5594	6.029865e+00	4.835354e+04	1
5595	6.148072e+00	4.568100e+04	1
5596	6.194723e+00	4.841347e+04	1
5597	6.174946e+00	4.437461e+04	1
5598	6.051928e+00	4.484869e+04	1
5599	6.070625e+00	4.508163e+04	1
5600	6.090331e+00	4.414990e+04	1
5601	6.239471e+00	5.064473e+04	1
5602	6.037986e+00	4.581886e+04	1
5603	6.037986e+00	4.774570e+04	0
5604	6.036155e+00	4.373927e+04	1
5605	6.015063e+00	4.956405e+04	1
5606	5.915153e+00	4.208682e+04	1
5607	5.854935e+00	4.895597e+04	1
5608	5.663952e+00	4.556916e+04	1
5609	5.672351e+00	4.844319e+04	1
5610	5.678309e+00	4.462769e+04	1
5611	5.813392e+00	4.734900e+04	1
5612	5.724436e+00	4.841617e+04	1
5613	5.742336e+00	5.329119e+04	1
5614	5.645693e+00	5.241498e+04	1
5615	5.575224e+00	4.187531e+04	1
5616	5.413176e+00	4.294301e+04	1
5617	5.534933e+00	4.494572e+04	1
5618	5.467180e+00	4.636859e+04	1
5619	5.546222e+00	4.612790e+04	1
5620	5.674532e+00	4.804351e+04	1
5621	5.710568e+00	4.574138e+04	1
5622	5.752208e+00	4.565262e+04	1
5623	5.754146e+00	4.397439e+04	1
5624	5.746969e+00	4.545836e+04	1
5625	5.729926e+00	4.889170e+04	1
5626	5.770766e+00	4.890038e+04	1
5627	5.612788e+00	4.830629e+04	1
5628	5.560161e+00	5.005199e+04	1
5629	5.560161e+00	4.853078e+04	0
5630	5.560161e+00	4.710168e+04	0
5631	5.560161e+00	5.519992e+04	0
5632	5.626280e+00	4.731328e+04	1
5633	5.590812e+00	4.824771e+04	1
