N	P	M	v0	beta	num_steps
10	100	80	2.000000e-01	7.000000e-01	100000
i	V_beta	h^2	Acc.
55456	5.794645e+00	2.560839e+05	0
55457	5.852577e+00	2.546994e+05	1
55458	5.840946e+00	2.640142e+05	1
55459	5.841332e+00	2.572885e+05	1
55460	5.712927e+00	2.566511e+05	1
55461	5.848256e+00	2.439195e+05	1
55462	5.826058e+00	2.592225e+05	1
55463	5.819914e+00	2.532047e+05	1
55464	5.716338e+00	2.479479e+05	1
55465	5.890257e+00	2.590010e+05	1
55466	5.847484e+00	2.646223e+05	1
55467	5.756833e+00	2.622876e+05	1
55468	5.783387e+00	2.638064e+05	1
55469	5.682398e+00	2.594062e+05	1
55470	5.709178e+00	2.540826e+05	1
55471	5.752213e+00	2.549741e+05	1
55472	5.598739e+00	2.421196e+05	1
55473	5.519062e+00	2.564546e+05	1
55474	5.471784e+00	2.756598e+05	1
55475	5.516798e+00	2.696661e+05	1
55476	5.564755e+00	2.546766e+05	1
55477	5.597763e+00	2.605634e+05	1
55478	5.617583e+00	2.668480e+05	1
55479	5.698216e+00	2.652019e+05	1
55480	5.804246e+00	2.659973e+05	1
55481	5.778187e+00	2.497970e+05	1
55482	5.906361e+00	2.664966e+05	1
55483	5.936224e+00	2.391511e+05	1
55484	5.882748e+00	2.503930e+05	1
55485	5.956640e+00	2.606696e+05	1
55486	5.900959e+00	2.618943e+05	1
55487	5.924354e+00	2.632024e+05	1
55488	6.035834e+00	2.650257e+05	1
55489	5.963805e+00	2.603033e+05	1
55490	5.963805e+00	2.617438e+05	0
55491	6.141877e+00	2.598448e+05	1
55492	6.090670e+00	2.523149e+05	1
55493	6.023452e+00	2.659115e+05	1
55494	5.951500e+00	2.622515e+05	1
55495	5.978874e+00	2.605047e+05	1
55496	6.019144e+00	2.752551e+05	1
55497	6.019144e+00	2.677336e+05	0
55498	5.911068e+00	2.561609e+05	1
55499	5.925988e+00	2.608050e+05	1
55500	5.835038e+00	2.573781e+05	1
55501	5.949570e+00	2.642589e+05	1
55502	5.949570e+00	2.662587e+05	0
55503	6.031196e+00	2.672322e+05	1
55504	5.931449e+00	2.778662e+05	1
55505	5.951717e+00	2.635748e+05	1
55506	5.881398e+00	2.576901e+05	1
55507	5.881398e+00	2.676584e+05	0
55508	5.903302e+00	2.586215e+05	1
55509	5.915560e+00	2.595767e+05	1
55510	5.945807e+00	2.538107e+05	1
55511	6.035422e+00	2.509793e+05	1
55512	6.035027e+00	2.683162e+05	1
55513	6.052631e+00	2.568186e+05	1
55514	6.027430e+00	2.751466e+05	1
55515	5.962101e+00	2.646021e+05	1
55516	5.899173e+00	2.632298e+05	1
55517	5.882877e+00	2.751640e+05	1
55518	5.882877e+00	2.595682e+05	0
55519	5.862489e+00	2.545079e+05	1
55520	5.849151e+00	2.596490e+05	1
55521	5.800374e+00	2.549890e+05	1
55522	5.807059e+00	2.582657e+05	1
55523	5.807059e+00	2.654145e+05	0
55524	6.023098e+00	2.520071e+05	1
55525	5.885313e+00	2.700099e+05	1
55526	5.833693e+00	2.653097e+05	1
55527	5.994469e+00	2.652065e+05	1
55528	5.997031e+00	2.757367e+05	1
55529	6.113221e+00	2.621126e+05	1
55530	6.149126e+00	2.648290e+05	1
55531	6.100858e+00	2.663880e+05	1
55532	6.074614e+00	2.778655e+05	1
55533	6.106251e+00	2.693178e+05	1
55534	6.135818e+00	2.598331e+05	1
55535	6.106688e+00	2.568681e+05	1
55536	6.057799e+00	2.544773e+05	1
55537	6.202459e+00	2.620761e+05	1
55538	6.179276e+00	2.760732e+05	1
55539	6.388260e+00	2.677880e+05	1
55540	6.388260e+00	2.639755e+05	0
55541	6.232901e+00	2.661288e+05	1
55542	6.287557e+00	2.600391e+05	1
55543	6.251998e+00	2.551431e+05	1
55544	6.231434e+00	2.745658e+05	1
55545	6.192565e+00	2.638062e+05	1
55546	6.192565e+00	2.646226e+05	0
55547	6.156438e+00	2.583339e+05	1
55548	6.220003e+00	2.623974e+05	1
55549	6.123574e+00	2.691728e+05	1
55550	6.179568e+00	2.732723e+05	1
55551	6.206535e+00	2.839529e+05	1
55552	6.189445e+00	2.660487e+05	1
55553	6.189445e+00	2.865687e+05	0
55554	6.142771e+00	2.544218e+05	1
55555	6.214140e+00	2.675800e+05	1
55556	6.149122e+00	2.804303e+05	1
55557	6.225856e+00	2.609298e+05	1
55558	6.225856e+00	2.776569e+05	0
55559	6.204502e+00	2.781765e+05	1
55560	6.073664e+00	2.672878e+05	1
55561	6.244868e+00	2.905672e+05	1
55562	6.128017e+00	2.443455e+05	1
55563	6.136156e+00	2.669430e+05	1
55564	6.137458e+00	2.686079e+05	1
55565	6.112864e+00	2.809908e+05	1
55566	6.122675e+00	2.710849e+05	1
55567	6.116591e+00	2.891880e+05	1
55568	6.153215e+00	2.769397e+05	1
55569	6.263531e+00	2.611391e+05	1
55570	6.263531e+00	2.660623e+05	0
55571	6.193371e+00	2.675371e+05	1
55572	6.266977e+00	2.696421e+05	1
55573	6.204853e+00	2.684427e+05	1
55574	6.234548e+00	2.650421e+05	1
55575	6.234548e+00	2.719781e+05	0
55576	6.287735e+00	2.607325e+05	1
55577	6.203875e+00	2.850721e+05	1
55578	6.203875e+00	2.667069e+05	0
55579	6.203875e+00	2.772216e+05	0
55580	6.176655e+00	2.667261e+05	1
55581	6.035315e+00	2.724129e+05	1
55582	6.113235e+00	2.675381e+05	1
55583	6.108430e+00	2.561683e+05	1
55584	6.089691e+00	2.625655e+05	1
55585	6.095189e+00	2.626083e+05	1
55586	6.070831e+00	2.629707e+05	1
55587	6.222590e+00	2.675897e+05	1
55588	6.298821e+00	2.658634e+05	1
55589	6.298821e+00	2.831460e+05	0
55590	6.198053e+00	2.755299e+05	1
55591	6.212645e+00	2.861016e+05	1
55592	6.174070e+00	2.536413e+05	1
55593	6.174070e+00	2.779794e+05	0
55594	6.174070e+00	2.833981e+05	0
55595	6.174070e+00	2.637563e+05	0
55596	6.174070e+00	2.751544e+05	0
55597	6.294357e+00	2.632200e+05	1
55598	6.415653e+00	2.710173e+05	1
55599	6.312619e+00	2.671867e+05	1
55600	6.220497e+00	2.549642e+05	1
55601	6.122846e+00	2.621880e+05	1
55602	6.169895e+00	2.917022e+05	1
55603	6.202184e+00	2.701853e+05	1
55604	6.250784e+00	2.660176e+05	1
55605	6.127309e+00	2.773819e+05	1
55606	6.157020e+00	2.755945e+05	1
55607	6.086137e+00	2.710979e+05	1
55608	6.147134e+00	2.738878e+05	1
55609	6.084222e+00	2.688103e+05	1
55610	5.951379e+00	2.737643e+05	1
55611	5.927457e+00	2.743435e+05	1
55612	5.954675e+00	2.773950e+05	1
55613	5.871850e+00	2.751457e+05	1
55614	5.939706e+00	2.807799e+05	1
55615	5.880680e+00	2.757201e+05	1
55616	5.883156e+00	2.777319e+05	1
55617	5.894753e+00	2.680772e+05	1
55618	6.077750e+00	2.767296e+05	1
55619	6.246483e+00	2.814291e+05	1
55620	6.121693e+00	2.693824e+05	1
55621	6.117549e+00	2.690145e+05	1
55622	6.161408e+00	2.632150e+05	1
55623	6.161408e+00	2.727971e+05	0
55624	5.967461e+00	2.653514e+05	1
55625	6.059368e+00	2.735431e+05	1
55626	6.007498e+00	2.721673e+05	1
55627	5.910532e+00	2.618065e+05	1
55628	5.923331e+00	2.669459e+05	1
55629	5.923331e+00	2.658425e+05	0
55630	5.868682e+00	2.519917e+05	1
55631	5.844481e+00	2.845801e+05	1
55632	5.836788e+00	2.757420e+05	1
55633	5.847000e+00	2.839650e+05	1
55634	5.787577e+00	2.743281e+05	1
55635	5.848478e+00	2.879379e+05	1
55636	5.789558e+00	2.734674e+05	1
55637	5.781638e+00	2.767137e+05	1
55638	5.713516e+00	2.782914e+05	1
55639	5.811497e+00	2.739017e+05	1
55640	5.867957e+00	2.855693e+05	1
55641	5.979999e+00	2.617648e+05	1
55642	5.979999e+00	2.752473e+05	0
55643	5.920416e+00	2.649167e+05	1
55644	5.920416e+00	2.620431e+05	0
55645	5.943419e+00	2.671741e+05	1
55646	5.694228e+00	2.685749e+05	1
55647	5.778185e+00	2.833379e+05	1
55648	5.776495e+00	2.662310e+05	1
55649	5.759707e+00	2.838063e+05	1
55650	5.702446e+00	2.698051e+05	1
55651	5.662566e+00	2.663779e+05	1
55652	5.729289e+00	2.753779e+05	1
55653	5.672725e+00	2.575535e+05	1
55654	5.635354e+00	2.665500e+05	1
55655	5.635354e+00	2.718388e+05	0
55656	5.635354e+00	2.647419e+05	0
55657	5.785228e+00	2.659964e+05	1
55658	5.781989e+00	2.633903e+05	1
55659	5.824543e+00	2.637549e+05	1
55660	5.824543e+00	2.856537e+05	0
55661	5.826885e+00	2.634834e+05	1
55662	5.826885e+00	2.690651e+05	0
55663	5.940497e+00	2.739452e+05	1
55664	5.897257e+00	2.802560e+05	1
55665	5.861576e+00	2.660126e+05	1
55666	5.861576e+00	2.719401e+05	0
55667	5.925013e+00	2.680995e+05	1
55668	6.108590e+00	2.666467e+05	1
55669	6.148566e+00	2.755767e+05	1
55670	6.104717e+00	2.764027e+05	1
55671	6.069289e+00	2.741531e+05	1
55672	6.017482e+00	2.677300e+05	1
55673	5.947891e+00	2.768358e+05	1
55674	5.950458e+00	2.642609e+05	1
55675	5.950458e+00	2.683168e+05	0
55676	6.053943e+00	2.728595e+05	1
55677	6.046371e+00	2.740394e+05	1
55678	6.146694e+00	2.584658e+05	1
55679	6.038949e+00	2.591757e+05	1
55680	6.167864e+00	2.650726e+05	1
55681	6.242711e+00	2.606084e+05	1
55682	6.241927e+00	2.737398e+05	1
55683	6.199000e+00	2.737457e+05	1
55684	6.215987e+00	2.838296e+05	1
55685	6.169954e+00	2.650022e+05	1
55686	6.169954e+00	2.764234e+05	0
55687	6.067113e+00	2.766570e+05	1
55688	5.886975e+00	2.786354e+05	1
55689	5.886975e+00	2.736148e+05	0
55690	5.960287e+00	2.626490e+05	1
55691	5.852927e+00	2.703605e+05	1
55692	5.890920e+00	2.637723e+05	1
55693	6.005007e+00	2.718993e+05	1
55694	5.907192e+00	2.552037e+05	1
55695	5.825118e+00	2.927989e+05	1
55696	5.825118e+00	2.691118e+05	0
55697	5.825118e+00	2.762204e+05	0
55698	5.741346e+00	2.677005e+05	1
55699	5.789365e+00	2.874698e+05	1
55700	5.789365e+00	2.837387e+05	0
55701	5.785402e+00	2.737996e+05	1
55702	5.832404e+00	2.810654e+05	1
55703	5.893415e+00	2.868039e+05	1
55704	5.859960e+00	2.719102e+05	1
55705	5.793883e+00	2.757056e+05	1
55706	5.921816e+00	2.791268e+05	1
55707	5.909669e+00	2.760216e+05	1
55708	6.016408e+00	2.842456e+05	1
55709	6.012448e+00	2.677783e+05	1
55710	6.256513e+00	2.697875e+05	1
55711	6.263993e+00	2.717897e+05	1
55712	6.288009e+00	2.780337e+05	1
55713	6.288009e+00	2.922613e+05	0
55714	6.288009e+00	2.735037e+05	0
55715	6.390139e+00	2.843050e+05	1
55716	6.249731e+00	2.777123e+05	1
55717	6.169271e+00	2.704494e+05	1
55718	6.267349e+00	2.733243e+05	1
55719	6.344006e+00	2.637786e+05	1
55720	6.223221e+00	2.867820e+05	1
55721	6.401602e+00	2.710119e+05	1
55722	6.428661e+00	2.851777e+05	1
55723	6.423636e+00	2.784190e+05	1
55724	6.351065e+00	2.779244e+05	1
55725	6.283052e+00	2.728966e+05	1
55726	6.351214e+00	2.813797e+05	1
55727	6.203153e+00	2.697976e+05	1
55728	6.203153e+00	2.756753e+05	0
55729	6.203153e+00	2.831243e+05	0
55730	6.160967e+00	2.686081e+05	1
55731	6.067076e+00	2.581618e+05	1
55732	6.067076e+00	2.691659e+05	0
55733	6.033857e+00	2.653460e+05	1
55734	5.997568e+00	2.733358e+05	1
55735	6.142617e+00	2.734283e+05	1
55736	6.011553e+00	2.724928e+05	1
55737	6.155209e+00	2.738112e+05	1
55738	6.097352e+00	2.709702e+05	1
55739	6.015023e+00	2.792758e+05	1
55740	5.957408e+00	2.610167e+05	1
55741	5.957408e+00	2.751945e+05	0
55742	5.828841e+00	2.644194e+05	1
55743	5.765546e+00	2.736530e+05	1
55744	5.802922e+00	2.627380e+05	1
55745	5.783271e+00	2.564452e+05	1
55746	5.765957e+00	2.712080e+05	1
55747	5.628139e+00	2.817860e+05	1
55748	5.680421e+00	2.645406e+05	1
55749	5.669531e+00	2.749838e+05	1
55750	5.731825e+00	2.606244e+05	1
55751	5.774836e+00	2.841801e+05	1
55752	5.898647e+00	2.758786e+05	1
55753	5.858993e+00	2.620591e+05	1
55754	5.824891e+00	2.701049e+05	1
55755	5.803155e+00	2.796832e+05	1
55756	5.704923e+00	2.796016e+05	1
55757	5.707359e+00	2.743985e+05	1
55758	5.614587e+00	2.782180e+05	1
55759	5.568633e+00	2.821824e+05	1
55760	5.435080e+00	2.633609e+05	1
55761	5.494753e+00	2.824205e+05	1
55762	5.431575e+00	2.726101e+05	1
55763	5.512845e+00	2.773004e+05	1
55764	5.637946e+00	2.757446e+05	1
55765	5.616408e+00	2.695497e+05	1
55766	5.461706e+00	2.708186e+05	1
55767	5.348127e+00	2.584778e+05	1
55768	5.348127e+00	2.879990e+05	0
55769	5.441437e+00	2.741849e+05	1
55770	5.410922e+00	2.613387e+05	1
55771	5.410922e+00	2.820884e+05	0
55772	5.431022e+00	2.659289e+05	1
55773	5.564024e+00	2.657470e+05	1
55774	5.490855e+00	2.707270e+05	1
55775	5.689621e+00	2.695154e+05	1
55776	5.704130e+00	2.701760e+05	1
55777	5.746321e+00	2.594087e+05	1
55778	5.746321e+00	2.820992e+05	0
55779	5.815019e+00	2.860950e+05	1
55780	5.833084e+00	2.761598e+05	1
55781	5.833084e+00	2.732026e+05	0
55782	5.833084e+00	2.740582e+05	0
55783	5.861556e+00	2.731687e+05	1
55784	5.993203e+00	2.708579e+05	1
55785	5.918036e+00	2.816255e+05	1
55786	5.943365e+00	2.705337e+05	1
55787	6.068034e+00	2.620681e+05	1
55788	6.225377e+00	2.695771e+05	1
55789	6.213425e+00	2.581748e+05	1
55790	6.213425e+00	2.699644e+05	0
55791	6.200309e+00	2.662470e+05	1
55792	6.247079e+00	2.660093e+05	1
55793	6.240481e+00	2.816828e+05	1
55794	6.049500e+00	2.689809e+05	1
55795	6.000279e+00	2.698800e+05	1
55796	6.030477e+00	2.626894e+05	1
55797	5.924828e+00	2.642747e+05	1
55798	5.998833e+00	2.680028e+05	1
55799	5.998833e+00	2.722555e+05	0
55800	5.933129e+00	2.681861e+05	1
55801	5.725283e+00	2.595319e+05	1
55802	5.725283e+00	2.740712e+05	0
55803	5.784011e+00	2.699448e+05	1
55804	5.689256e+00	2.644205e+05	1
55805	5.664993e+00	2.533997e+05	1
55806	5.562655e+00	2.717467e+05	1
55807	5.561229e+00	2.651663e+05	1
55808	5.511774e+00	2.709458e+05	1
55809	5.484832e+00	2.601272e+05	1
55810	5.382645e+00	2.753729e+05	1
55811	5.336880e+00	2.590026e+05	1
55812	5.437015e+00	2.620626e+05	1
55813	5.404971e+00	2.652777e+05	1
55814	5.400122e+00	2.616053e+05	1
55815	5.400122e+00	2.711095e+05	0
55816	5.344225e+00	2.454684e+05	1
55817	5.231318e+00	2.581066e+05	1
55818	5.194666e+00	2.606471e+05	1
55819	5.123482e+00	2.659892e+05	1
55820	5.087565e+00	2.574980e+05	1
55821	5.115947e+00	2.429016e+05	1
55822	5.126756e+00	2.555679e+05	1
55823	5.041878e+00	2.583425e+05	1
55824	5.041878e+00	2.686737e+05	0
55825	4.958459e+00	2.594487e+05	1
55826	5.046883e+00	2.527275e+05	1
55827	4.990305e+00	2.673827e+05	1
55828	5.090715e+00	2.651457e+05	1
55829	5.024831e+00	2.512939e+05	1
55830	4.936414e+00	2.508036e+05	1
55831	4.937429e+00	2.723450e+05	1
55832	5.018229e+00	2.661568e+05	1
55833	5.018229e+00	2.741945e+05	0
55834	5.018229e+00	2.630495e+05	0
55835	4.962092e+00	2.499290e+05	1
55836	4.951502e+00	2.635104e+05	1
55837	5.018903e+00	2.583647e+05	1
55838	4.942616e+00	2.589489e+05	1
55839	5.052986e+00	2.597198e+05	1
55840	5.028200e+00	2.791077e+05	1
55841	5.075014e+00	2.590237e+05	1
55842	5.129067e+00	2.711176e+05	1
55843	5.213947e+00	2.633583e+05	1
55844	5.213947e+00	2.669391e+05	0
55845	5.272150e+00	2.579120e+05	1
55846	5.272150e+00	2.682133e+05	0
55847	5.261859e+00	2.599218e+05	1
55848	5.278666e+00	2.631726e+05	1
55849	5.361157e+00	2.630205e+05	1
55850	5.430738e+00	2.646204e+05	1
55851	5.350003e+00	2.581257e+05	1
55852	5.290864e+00	2.648230e+05	1
55853	5.142563e+00	2.619994e+05	1
55854	5.120193e+00	2.604709e+05	1
55855	5.120193e+00	2.747749e+05	0
55856	5.031888e+00	2.575390e+05	1
55857	5.036491e+00	2.686317e+05	1
55858	4.982279e+00	2.587586e+05	1
55859	5.007665e+00	2.663308e+05	1
55860	5.002824e+00	2.646740e+05	1
55861	4.947014e+00	2.614274e+05	1
55862	4.965492e+00	2.792064e+05	1
55863	4.834260e+00	2.451935e+05	1
55864	4.914608e+00	2.578847e+05	1
55865	4.862351e+00	2.428208e+05	1
55866	4.888428e+00	2.698464e+05	1
55867	4.725012e+00	2.700724e+05	1
55868	4.803647e+00	2.505162e+05	1
55869	4.824772e+00	2.527562e+05	1
55870	4.851141e+00	2.698325e+05	1
55871	4.877372e+00	2.706139e+05	1
55872	5.023962e+00	2.653472e+05	1
55873	5.109098e+00	2.686475e+05	1
55874	5.065118e+00	2.660919e+05	1
55875	5.007961e+00	2.597558e+05	1
55876	4.944692e+00	2.579620e+05	1
55877	5.009217e+00	2.657951e+05	1
55878	4.837082e+00	2.617633e+05	1
55879	4.837082e+00	2.670919e+05	0
55880	4.758672e+00	2.621531e+05	1
55881	4.647115e+00	2.527843e+05	1
55882	4.689322e+00	2.637829e+05	1
55883	4.648261e+00	2.604561e+05	1
55884	4.712788e+00	2.710579e+05	1
55885	4.806981e+00	2.686647e+05	1
55886	4.728176e+00	2.577376e+05	1
55887	4.700097e+00	2.540178e+05	1
55888	4.613291e+00	2.551763e+05	1
55889	4.656709e+00	2.550173e+05	1
55890	4.665525e+00	2.637640e+05	1
55891	4.574633e+00	2.577383e+05	1
55892	4.742022e+00	2.503690e+05	1
55893	4.820607e+00	2.592310e+05	1
55894	4.887580e+00	2.586317e+05	1
55895	4.887580e+00	2.615114e+05	0
55896	4.799918e+00	2.501285e+05	1
55897	4.799918e+00	2.666099e+05	0
55898	4.689070e+00	2.464789e+05	1
55899	4.657281e+00	2.571712e+05	1
55900	4.659626e+00	2.734651e+05	1
55901	4.659626e+00	2.672330e+05	0
55902	4.672171e+00	2.398697e+05	1
55903	4.614168e+00	2.476867e+05	1
55904	4.614168e+00	2.723651e+05	0
55905	4.645428e+00	2.506992e+05	1
55906	4.746833e+00	2.499605e+05	1
55907	4.786536e+00	2.604021e+05	1
55908	4.921956e+00	2.732057e+05	1
55909	4.921956e+00	2.721735e+05	0
55910	4.893661e+00	2.556928e+05	1
55911	4.897781e+00	2.480076e+05	1
55912	4.780105e+00	2.595428e+05	1
55913	4.571409e+00	2.627940e+05	1
55914	4.594189e+00	2.630775e+05	1
55915	4.594189e+00	2.658672e+05	0
55916	4.561947e+00	2.551305e+05	1
55917	4.561947e+00	2.602514e+05	0
55918	4.561947e+00	2.597015e+05	0
55919	4.691823e+00	2.570436e+05	1
55920	4.803777e+00	2.541356e+05	1
55921	4.903424e+00	2.545219e+05	1
55922	4.989103e+00	2.645208e+05	1
55923	5.111734e+00	2.691783e+05	1
55924	5.156955e+00	2.622489e+05	1
55925	5.210178e+00	2.505560e+05	1
55926	5.218637e+00	2.594193e+05	1
55927	5.143264e+00	2.589141e+05	1
55928	5.051494e+00	2.752870e+05	1
55929	5.092187e+00	2.619276e+05	1
55930	4.998798e+00	2.691580e+05	1
55931	5.059856e+00	2.647703e+05	1
55932	5.117849e+00	2.530390e+05	1
55933	5.052441e+00	2.445159e+05	1
55934	5.130988e+00	2.525267e+05	1
55935	5.162793e+00	2.530987e+05	1
55936	5.057158e+00	2.594314e+05	1
55937	4.965775e+00	2.503815e+05	1
55938	5.133669e+00	2.408528e+05	1
55939	5.161557e+00	2.535257e+05	1
55940	5.164060e+00	2.586522e+05	1
55941	5.140613e+00	2.584158e+05	1
55942	5.061392e+00	2.708548e+05	1
55943	5.008211e+00	2.608756e+05	1
55944	4.959051e+00	2.526354e+05	1
55945	5.066299e+00	2.570122e+05	1
55946	5.066299e+00	2.597447e+05	0
55947	5.269397e+00	2.586693e+05	1
55948	5.269397e+00	2.544607e+05	0
55949	5.269397e+00	2.585348e+05	0
55950	5.419205e+00	2.540765e+05	1
55951	5.261530e+00	2.500660e+05	1
55952	5.261530e+00	2.578808e+05	0
55953	5.261530e+00	2.650168e+05	0
55954	5.219344e+00	2.570074e+05	1
55955	5.131115e+00	2.557647e+05	1
55956	5.158571e+00	2.545107e+05	1
55957	5.226004e+00	2.547771e+05	1
55958	5.170197e+00	2.563622e+05	1
55959	5.217705e+00	2.610088e+05	1
55960	5.149371e+00	2.564890e+05	1
55961	5.110403e+00	2.530689e+05	1
55962	5.112136e+00	2.586154e+05	1
55963	5.118055e+00	2.660301e+05	1
55964	5.118055e+00	2.502701e+05	0
55965	5.048542e+00	2.568105e+05	1
55966	5.046305e+00	2.580796e+05	1
55967	5.039802e+00	2.546978e+05	1
55968	5.076700e+00	2.388769e+05	1
55969	5.145897e+00	2.637732e+05	1
55970	5.129098e+00	2.611420e+05	1
55971	5.115381e+00	2.485057e+05	1
55972	5.066455e+00	2.743850e+05	1
55973	5.079834e+00	2.570175e+05	1
55974	5.046606e+00	2.679436e+05	1
55975	5.026683e+00	2.518557e+05	1
55976	5.132429e+00	2.517446e+05	1
55977	5.063215e+00	2.622581e+05	1
55978	5.041091e+00	2.456745e+05	1
55979	5.122677e+00	2.517955e+05	1
55980	5.122677e+00	2.581596e+05	0
55981	5.122677e+00	2.673358e+05	0
55982	5.231467e+00	2.623377e+05	1
55983	5.348603e+00	2.462625e+05	1
55984	5.293129e+00	2.691211e+05	1
55985	5.277652e+00	2.534485e+05	1
55986	5.250495e+00	2.495720e+05	1
55987	5.417945e+00	2.456991e+05	1
55988	5.366721e+00	2.602739e+05	1
55989	5.423674e+00	2.621384e+05	1
55990	5.558994e+00	2.660897e+05	1
55991	5.496880e+00	2.571557e+05	1
55992	5.431790e+00	2.537769e+05	1
55993	5.328386e+00	2.553507e+05	1
55994	5.251582e+00	2.565503e+05	1
55995	5.382960e+00	2.537951e+05	1
55996	5.340433e+00	2.691858e+05	1
55997	5.671892e+00	2.641400e+05	1
55998	5.577104e+00	2.567648e+05	1
55999	5.512846e+00	2.578348e+05	1
56000	5.446992e+00	2.592029e+05	1
56001	5.408797e+00	2.535617e+05	1
56002	5.359278e+00	2.497763e+05	1
56003	5.383500e+00	2.615212e+05	1
56004	5.343977e+00	2.626382e+05	1
56005	5.419112e+00	2.450977e+05	1
56006	5.484079e+00	2.510627e+05	1
56007	5.451469e+00	2.604654e+05	1
56008	5.478682e+00	2.517816e+05	1
56009	5.478682e+00	2.637002e+05	0
56010	5.478682e+00	2.429602e+05	0
56011	5.478682e+00	2.650598e+05	0
56012	5.562951e+00	2.380771e+05	1
56013	5.562951e+00	2.545955e+05	0
56014	5.518273e+00	2.464808e+05	1
56015	5.558785e+00	2.572837e+05	1
56016	5.511791e+00	2.413420e+05	1
56017	5.511791e+00	2.637435e+05	0
56018	5.314235e+00	2.436994e+05	1
56019	5.314235e+00	2.567527e+05	0
56020	5.314235e+00	2.613672e+05	0
56021	5.343865e+00	2.445838e+05	1
56022	5.386894e+00	2.455539e+05	1
56023	5.435496e+00	2.526190e+05	1
56024	5.316057e+00	2.503288e+05	1
56025	5.373920e+00	2.476997e+05	1
56026	5.352759e+00	2.482127e+05	1
56027	5.269335e+00	2.572414e+05	1
56028	5.180407e+00	2.567105e+05	1
56029	5.209251e+00	2.525055e+05	1
56030	5.209251e+00	2.626773e+05	0
56031	5.142695e+00	2.545738e+05	1
56032	5.142695e+00	2.584426e+05	0
56033	5.158320e+00	2.550490e+05	1
56034	5.100858e+00	2.583358e+05	1
56035	5.096946e+00	2.604015e+05	1
56036	5.078556e+00	2.470308e+05	1
56037	5.099753e+00	2.606878e+05	1
56038	5.113913e+00	2.458962e+05	1
56039	5.113913e+00	2.534428e+05	0
56040	5.142476e+00	2.474457e+05	1
56041	5.113112e+00	2.378336e+05	1
56042	4.985806e+00	2.607933e+05	1
56043	5.033583e+00	2.490533e+05	1
56044	5.027916e+00	2.645813e+05	1
56045	4.991306e+00	2.611025e+05	1
56046	4.934441e+00	2.593668e+05	1
56047	4.998366e+00	2.560980e+05	1
56048	4.998366e+00	2.572271e+05	0
56049	4.998366e+00	2.565713e+05	0
56050	5.065416e+00	2.473985e+05	1
56051	5.171446e+00	2.616380e+05	1
56052	5.173983e+00	2.571609e+05	1
56053	5.125942e+00	2.630834e+05	1
56054	5.122982e+00	2.701837e+05	1
56055	5.178493e+00	2.587134e+05	1
56056	5.261087e+00	2.611649e+05	1
56057	5.261087e+00	2.681547e+05	0
56058	5.279530e+00	2.422146e+05	1
56059	5.167248e+00	2.469613e+05	1
56060	5.206652e+00	2.557689e+05	1
56061	5.272420e+00	2.586038e+05	1
56062	5.390778e+00	2.487786e+05	1
56063	5.390778e+00	2.642260e+05	0
56064	5.390778e+00	2.594271e+05	0
56065	5.407080e+00	2.545655e+05	1
56066	5.452158e+00	2.532381e+05	1
56067	5.545658e+00	2.552759e+05	1
56068	5.590039e+00	2.636113e+05	1
56069	5.524855e+00	2.618101e+05	1
56070	5.530350e+00	2.490685e+05	1
56071	5.490761e+00	2.547480e+05	1
56072	5.464335e+00	2.607242e+05	1
56073	5.464335e+00	2.743757e+05	0
56074	5.434154e+00	2.556128e+05	1
56075	5.378125e+00	2.611038e+05	1
56076	5.501889e+00	2.581565e+05	1
56077	5.338781e+00	2.586064e+05	1
56078	5.403402e+00	2.550106e+05	1
56079	5.403402e+00	2.539812e+05	0
56080	5.368589e+00	2.458812e+05	1
56081	5.431030e+00	2.526944e+05	1
56082	5.390221e+00	2.547578e+05	1
56083	5.503608e+00	2.598073e+05	1
56084	5.432211e+00	2.523649e+05	1
56085	5.466809e+00	2.547698e+05	1
56086	5.484956e+00	2.596963e+05	1
56087	5.498087e+00	2.612616e+05	1
56088	5.418305e+00	2.512290e+05	1
56089	5.440393e+00	2.464002e+05	1
56090	5.449614e+00	2.616603e+05	1
56091	5.449614e+00	2.659306e+05	0
56092	5.393917e+00	2.673841e+05	1
56093	5.479194e+00	2.334619e+05	1
56094	5.556966e+00	2.581342e+05	1
56095	5.413685e+00	2.470991e+05	1
56096	5.359481e+00	2.588787e+05	1
56097	5.449736e+00	2.581794e+05	1
56098	5.449736e+00	2.540106e+05	0
56099	5.347378e+00	2.473739e+05	1
56100	5.409718e+00	2.561144e+05	1
56101	5.358394e+00	2.484944e+05	1
56102	5.334287e+00	2.622795e+05	1
56103	5.334287e+00	2.572211e+05	0
56104	5.298421e+00	2.624509e+05	1
56105	5.298421e+00	2.566489e+05	0
56106	5.298421e+00	2.573722e+05	0
56107	5.298421e+00	2.497161e+05	0
56108	5.167280e+00	2.587779e+05	1
56109	5.124956e+00	2.442622e+05	1
56110	4.924991e+00	2.559399e+05	1
56111	4.924991e+00	2.601556e+05	0
56112	4.837176e+00	2.530772e+05	1
56113	4.827190e+00	2.460652e+05	1
56114	4.825615e+00	2.483235e+05	1
56115	4.786263e+00	2.531822e+05	1
56116	4.778266e+00	2.442968e+05	1
56117	4.887691e+00	2.518360e+05	1
56118	4.786528e+00	2.604086e+05	1
