N	P	M	v0	beta	num_steps
10	50	47	2.000000e-01	7.000000e-01	50000
i	V_beta	h^2	H_{HMC}	h	Acc.
42096	9.899254e+00	1.619593e+02	6.078611e+04	1.564783e+01	1
42097	1.002027e+01	1.622919e+02	6.213369e+04	1.582036e+01	1
42098	1.007667e+01	1.605779e+02	6.071787e+04	1.583479e+01	1
42099	1.004039e+01	1.582445e+02	5.958278e+04	1.601347e+01	1
42100	1.027369e+01	1.593285e+02	5.711734e+04	1.578181e+01	1
42101	1.031623e+01	1.625842e+02	6.159534e+04	1.592391e+01	1
42102	1.031623e+01	1.625842e+02	6.122367e+04	1.592391e+01	0
42103	1.039016e+01	1.568664e+02	6.006132e+04	1.581654e+01	1
42104	1.018879e+01	1.575627e+02	5.830817e+04	1.601136e+01	1
42105	1.018879e+01	1.575627e+02	6.056118e+04	1.601136e+01	0
42106	1.003733e+01	1.539530e+02	5.374786e+04	1.578033e+01	1
42107	1.005346e+01	1.586517e+02	5.973640e+04	1.571900e+01	1
42108	1.001253e+01	1.600532e+02	5.882871e+04	1.573442e+01	1
42109	9.976190e+00	1.605018e+02	5.485092e+04	1.593124e+01	1
42110	9.840231e+00	1.542144e+02	6.517899e+04	1.568452e+01	1
42111	9.550814e+00	1.536472e+02	5.858024e+04	1.571882e+01	1
42112	9.543677e+00	1.514455e+02	5.680024e+04	1.593072e+01	1
42113	9.589669e+00	1.599731e+02	6.180328e+04	1.599732e+01	1
42114	9.540068e+00	1.501299e+02	5.881274e+04	1.603808e+01	1
42115	9.572962e+00	1.502096e+02	5.501688e+04	1.608332e+01	1
42116	9.472003e+00	1.451799e+02	5.647537e+04	1.603666e+01	1
42117	9.202549e+00	1.430883e+02	6.103665e+04	1.581801e+01	1
42118	9.061139e+00	1.435484e+02	5.662885e+04	1.576217e+01	1
42119	9.229493e+00	1.512855e+02	5.663889e+04	1.566939e+01	1
42120	9.109989e+00	1.515530e+02	5.706884e+04	1.554487e+01	1
42121	9.248692e+00	1.488520e+02	5.731001e+04	1.585228e+01	1
42122	9.327906e+00	1.498026e+02	6.193928e+04	1.571786e+01	1
42123	9.234774e+00	1.488390e+02	5.638629e+04	1.552957e+01	1
42124	9.199092e+00	1.509409e+02	6.254803e+04	1.547807e+01	1
42125	9.377189e+00	1.577090e+02	5.486028e+04	1.533449e+01	1
42126	9.622242e+00	1.580029e+02	5.806629e+04	1.529076e+01	1
42127	9.931863e+00	1.605623e+02	5.941426e+04	1.531860e+01	1
42128	1.003713e+01	1.622423e+02	6.092505e+04	1.543429e+01	1
42129	1.003713e+01	1.622423e+02	5.947010e+04	1.543429e+01	0
42130	9.821225e+00	1.632965e+02	5.499669e+04	1.528142e+01	1
42131	9.866754e+00	1.704703e+02	6.049260e+04	1.540004e+01	1
42132	9.681540e+00	1.756036e+02	5.740569e+04	1.547105e+01	1
42133	9.603956e+00	1.766932e+02	5.055842e+04	1.550505e+01	1
42134	9.473162e+00	1.799894e+02	5.723947e+04	1.547563e+01	1
42135	9.373278e+00	1.781938e+02	6.206101e+04	1.550004e+01	1
42136	9.462277e+00	1.746860e+02	5.767934e+04	1.537874e+01	1
42137	9.613656e+00	1.817035e+02	5.912526e+04	1.513078e+01	1
42138	9.616570e+00	1.801069e+02	5.908514e+04	1.520838e+01	1
42139	9.608793e+00	1.776364e+02	5.636092e+04	1.526756e+01	1
42140	9.341536e+00	1.725685e+02	5.917593e+04	1.529950e+01	1
42141	9.513101e+00	1.715389e+02	6.160015e+04	1.532874e+01	1
42142	9.659435e+00	1.683111e+02	6.061910e+04	1.554932e+01	1
42143	9.978106e+00	1.738126e+02	5.512482e+04	1.541761e+01	1
42144	9.889473e+00	1.718495e+02	5.966877e+04	1.537579e+01	1
42145	9.933480e+00	1.738683e+02	6.192726e+04	1.520668e+01	1
42146	9.780402e+00	1.749106e+02	5.559532e+04	1.507200e+01	1
42147	9.656181e+00	1.780021e+02	5.981920e+04	1.496340e+01	1
42148	9.699036e+00	1.791251e+02	6.053394e+04	1.481815e+01	1
42149	9.690870e+00	1.791244e+02	6.554887e+04	1.477996e+01	1
42150	9.680362e+00	1.826603e+02	6.020562e+04	1.476228e+01	1
42151	9.680362e+00	1.826603e+02	5.935252e+04	1.476228e+01	0
42152	9.616836e+00	1.849535e+02	5.253680e+04	1.466673e+01	1
42153	9.576608e+00	1.845090e+02	6.045082e+04	1.485654e+01	1
42154	9.558218e+00	1.796977e+02	6.109852e+04	1.477470e+01	1
42155	9.700819e+00	1.789615e+02	5.958280e+04	1.485634e+01	1
42156	9.641137e+00	1.762220e+02	5.610438e+04	1.489446e+01	1
42157	9.641137e+00	1.762220e+02	6.040947e+04	1.489446e+01	0
42158	9.953667e+00	1.838101e+02	5.424389e+04	1.496789e+01	1
42159	9.960073e+00	1.801099e+02	5.674849e+04	1.477759e+01	1
42160	9.899938e+00	1.805557e+02	5.892764e+04	1.470860e+01	1
42161	9.976145e+00	1.814166e+02	6.004811e+04	1.494944e+01	1
42162	9.851973e+00	1.791416e+02	5.639449e+04	1.503928e+01	1
42163	9.883759e+00	1.760430e+02	6.095143e+04	1.506063e+01	1
42164	1.013721e+01	1.771778e+02	6.153829e+04	1.514081e+01	1
42165	1.033643e+01	1.796895e+02	5.652102e+04	1.511560e+01	1
42166	9.967921e+00	1.756477e+02	6.018548e+04	1.484009e+01	1
42167	9.966525e+00	1.777330e+02	5.776459e+04	1.482586e+01	1
42168	9.912500e+00	1.715734e+02	6.159775e+04	1.451939e+01	1
42169	1.006909e+01	1.708406e+02	5.404069e+04	1.438188e+01	1
42170	1.010941e+01	1.689938e+02	5.704998e+04	1.448820e+01	1
42171	1.010337e+01	1.742802e+02	5.639586e+04	1.443303e+01	1
42172	1.037495e+01	1.782831e+02	5.867112e+04	1.436604e+01	1
42173	1.006986e+01	1.738656e+02	6.181014e+04	1.431226e+01	1
42174	9.862824e+00	1.755401e+02	6.021554e+04	1.440597e+01	1
42175	9.879801e+00	1.723179e+02	5.599185e+04	1.432123e+01	1
42176	9.879801e+00	1.723179e+02	5.936849e+04	1.432123e+01	0
42177	9.879801e+00	1.723179e+02	6.438588e+04	1.432123e+01	0
42178	1.016505e+01	1.790225e+02	5.269418e+04	1.452295e+01	1
42179	1.035153e+01	1.804525e+02	5.643947e+04	1.442725e+01	1
42180	1.058094e+01	1.740529e+02	5.811828e+04	1.469754e+01	1
42181	1.058094e+01	1.740529e+02	5.727867e+04	1.469754e+01	0
42182	1.058094e+01	1.740529e+02	5.773039e+04	1.469754e+01	0
42183	1.058094e+01	1.740529e+02	5.665875e+04	1.469754e+01	0
42184	1.058094e+01	1.740529e+02	5.920341e+04	1.469754e+01	0
42185	1.061173e+01	1.784117e+02	5.418595e+04	1.450687e+01	1
42186	1.061173e+01	1.784117e+02	5.413737e+04	1.450687e+01	0
42187	1.061173e+01	1.784117e+02	5.895116e+04	1.450687e+01	0
42188	1.049785e+01	1.765734e+02	5.735938e+04	1.474275e+01	1
42189	1.077511e+01	1.735761e+02	5.871685e+04	1.481106e+01	1
42190	1.090864e+01	1.759050e+02	6.060448e+04	1.489706e+01	1
42191	1.064888e+01	1.708199e+02	6.243946e+04	1.463148e+01	1
42192	1.073788e+01	1.713957e+02	5.789639e+04	1.462032e+01	1
42193	1.077241e+01	1.672492e+02	6.116462e+04	1.438822e+01	1
42194	1.077241e+01	1.672492e+02	6.176975e+04	1.438822e+01	0
42195	1.068564e+01	1.604997e+02	5.345586e+04	1.436947e+01	1
42196	1.068564e+01	1.604997e+02	5.671829e+04	1.436947e+01	0
42197	1.047163e+01	1.563071e+02	5.457952e+04	1.450936e+01	1
42198	1.031166e+01	1.538729e+02	5.283271e+04	1.436175e+01	1
42199	1.053386e+01	1.475001e+02	5.632236e+04	1.452624e+01	1
42200	1.036336e+01	1.428216e+02	5.434245e+04	1.453238e+01	1
42201	1.029267e+01	1.363077e+02	5.693925e+04	1.460644e+01	1
42202	1.017218e+01	1.403901e+02	5.479569e+04	1.487842e+01	1
42203	9.913722e+00	1.388627e+02	5.680391e+04	1.474277e+01	1
42204	9.913722e+00	1.388627e+02	5.580175e+04	1.474277e+01	0
42205	9.786383e+00	1.344922e+02	5.614464e+04	1.458393e+01	1
42206	1.004854e+01	1.360103e+02	6.017705e+04	1.478508e+01	1
42207	1.010215e+01	1.318342e+02	5.432913e+04	1.491971e+01	1
42208	1.021352e+01	1.360027e+02	5.633104e+04	1.517224e+01	1
42209	1.032242e+01	1.301709e+02	5.303763e+04	1.513930e+01	1
42210	1.034733e+01	1.331029e+02	5.545619e+04	1.511339e+01	1
42211	1.038062e+01	1.310483e+02	5.599443e+04	1.523630e+01	1
42212	1.038062e+01	1.310483e+02	5.507535e+04	1.523630e+01	0
42213	1.064283e+01	1.337684e+02	5.834324e+04	1.549676e+01	1
42214	1.048211e+01	1.306943e+02	5.389228e+04	1.536172e+01	1
42215	1.069674e+01	1.308250e+02	6.169897e+04	1.547478e+01	1
42216	1.071417e+01	1.310855e+02	5.863295e+04	1.542685e+01	1
42217	1.071417e+01	1.310855e+02	5.669984e+04	1.542685e+01	0
42218	1.071417e+01	1.310855e+02	6.091753e+04	1.542685e+01	0
42219	1.071417e+01	1.310855e+02	5.982825e+04	1.542685e+01	0
42220	1.069706e+01	1.384653e+02	5.471754e+04	1.547179e+01	1
42221	1.033329e+01	1.266821e+02	5.616443e+04	1.551655e+01	1
42222	1.077638e+01	1.331294e+02	5.585766e+04	1.569376e+01	1
42223	1.063357e+01	1.271447e+02	5.708375e+04	1.576063e+01	1
42224	1.050299e+01	1.310641e+02	5.698179e+04	1.544015e+01	1
42225	1.070652e+01	1.300516e+02	5.752407e+04	1.562918e+01	1
42226	1.110581e+01	1.262596e+02	5.485623e+04	1.570006e+01	1
42227	1.098854e+01	1.275224e+02	5.549306e+04	1.571386e+01	1
42228	1.107824e+01	1.290883e+02	6.333074e+04	1.548902e+01	1
42229	1.116357e+01	1.307164e+02	5.302652e+04	1.588979e+01	1
42230	1.103595e+01	1.268974e+02	5.475405e+04	1.575362e+01	1
42231	1.125064e+01	1.294622e+02	5.403184e+04	1.569128e+01	1
42232	1.125064e+01	1.294622e+02	5.873578e+04	1.569128e+01	0
42233	1.125064e+01	1.294622e+02	5.990949e+04	1.569128e+01	0
42234	1.122258e+01	1.357195e+02	5.591264e+04	1.573060e+01	1
42235	1.102497e+01	1.360807e+02	5.787630e+04	1.573093e+01	1
42236	1.091823e+01	1.298838e+02	5.487132e+04	1.547556e+01	1
42237	1.100501e+01	1.351436e+02	5.900857e+04	1.564303e+01	1
42238	1.125163e+01	1.307261e+02	6.028847e+04	1.550406e+01	1
42239	1.124844e+01	1.342499e+02	5.412271e+04	1.558095e+01	1
42240	1.126702e+01	1.303875e+02	5.854691e+04	1.550715e+01	1
42241	1.105095e+01	1.255179e+02	5.904299e+04	1.575981e+01	1
42242	1.110308e+01	1.286328e+02	5.641562e+04	1.592733e+01	1
42243	1.056457e+01	1.269970e+02	5.944870e+04	1.564135e+01	1
42244	1.064474e+01	1.285121e+02	6.016320e+04	1.544992e+01	1
42245	1.041132e+01	1.245619e+02	5.958065e+04	1.526378e+01	1
42246	1.041132e+01	1.245619e+02	6.100391e+04	1.526378e+01	0
42247	1.042887e+01	1.271993e+02	5.863723e+04	1.522989e+01	1
42248	1.053156e+01	1.233339e+02	5.753275e+04	1.501890e+01	1
42249	1.066320e+01	1.272231e+02	5.845742e+04	1.529156e+01	1
42250	1.070485e+01	1.240517e+02	5.932542e+04	1.513715e+01	1
42251	1.084048e+01	1.223824e+02	5.945631e+04	1.537093e+01	1
42252	1.084048e+01	1.223824e+02	6.486990e+04	1.537093e+01	0
42253	1.094672e+01	1.241846e+02	5.565403e+04	1.542574e+01	1
42254	1.070000e+01	1.252788e+02	6.124422e+04	1.546719e+01	1
42255	1.053252e+01	1.214626e+02	5.538225e+04	1.529628e+01	1
42256	1.038351e+01	1.181504e+02	5.592299e+04	1.538896e+01	1
42257	1.043424e+01	1.166233e+02	6.270943e+04	1.542964e+01	1
42258	1.043424e+01	1.166233e+02	5.832665e+04	1.542964e+01	0
42259	1.020091e+01	1.143108e+02	5.700020e+04	1.551552e+01	1
42260	1.032394e+01	1.160457e+02	5.732090e+04	1.548040e+01	1
42261	1.052904e+01	1.181394e+02	6.075593e+04	1.552438e+01	1
42262	1.052904e+01	1.181394e+02	6.294097e+04	1.552438e+01	0
42263	1.048582e+01	1.129112e+02	5.493960e+04	1.546776e+01	1
42264	1.089626e+01	1.165649e+02	5.744248e+04	1.524990e+01	1
42265	1.089626e+01	1.165649e+02	6.224031e+04	1.524990e+01	0
42266	1.111788e+01	1.125585e+02	5.405160e+04	1.547557e+01	1
42267	1.119767e+01	1.099170e+02	5.710464e+04	1.550479e+01	1
42268	1.148432e+01	1.085764e+02	5.734862e+04	1.544696e+01	1
42269	1.147571e+01	1.099379e+02	5.431305e+04	1.550246e+01	1
42270	1.147571e+01	1.099379e+02	5.836750e+04	1.550246e+01	0
42271	1.122348e+01	1.045676e+02	5.581219e+04	1.546588e+01	1
42272	1.097676e+01	1.042519e+02	5.867670e+04	1.512107e+01	1
42273	1.117608e+01	1.062284e+02	5.937742e+04	1.535680e+01	1
42274	1.078270e+01	1.019570e+02	5.696306e+04	1.522408e+01	1
42275	1.078270e+01	1.019570e+02	5.907029e+04	1.522408e+01	0
42276	1.068816e+01	1.031339e+02	5.356606e+04	1.490811e+01	1
42277	1.067330e+01	1.027955e+02	5.751230e+04	1.491503e+01	1
42278	1.073323e+01	1.036298e+02	5.920359e+04	1.487373e+01	1
42279	1.078856e+01	1.078319e+02	6.491452e+04	1.494716e+01	1
42280	1.054916e+01	1.138931e+02	5.941253e+04	1.490565e+01	1
42281	1.020431e+01	1.130652e+02	6.019837e+04	1.500091e+01	1
42282	1.039347e+01	1.138469e+02	6.137699e+04	1.490469e+01	1
42283	1.045280e+01	1.142938e+02	5.632085e+04	1.494565e+01	1
42284	1.083097e+01	1.148519e+02	5.553697e+04	1.496869e+01	1
42285	1.094690e+01	1.212793e+02	5.841159e+04	1.480648e+01	1
42286	1.087474e+01	1.224257e+02	6.065096e+04	1.478994e+01	1
42287	1.080347e+01	1.195286e+02	5.845484e+04	1.474081e+01	1
42288	1.080109e+01	1.152077e+02	6.098239e+04	1.468085e+01	1
42289	1.080398e+01	1.161143e+02	6.276799e+04	1.490762e+01	1
42290	1.121534e+01	1.167077e+02	5.759213e+04	1.489620e+01	1
42291	1.105574e+01	1.117440e+02	5.528289e+04	1.477291e+01	1
42292	1.117478e+01	1.143915e+02	6.138623e+04	1.479274e+01	1
42293	1.117478e+01	1.143915e+02	5.943999e+04	1.479274e+01	0
42294	1.120154e+01	1.210180e+02	5.873895e+04	1.481317e+01	1
42295	1.156369e+01	1.170364e+02	5.892319e+04	1.505081e+01	1
42296	1.175268e+01	1.123740e+02	5.251484e+04	1.520486e+01	1
42297	1.148232e+01	1.110937e+02	5.948519e+04	1.506718e+01	1
42298	1.187070e+01	1.064718e+02	5.814879e+04	1.488641e+01	1
42299	1.179839e+01	1.058278e+02	5.481026e+04	1.481532e+01	1
42300	1.170507e+01	9.900499e+01	5.565419e+04	1.456305e+01	1
42301	1.170507e+01	9.900499e+01	5.680711e+04	1.456305e+01	0
42302	1.160561e+01	1.006973e+02	5.237759e+04	1.483724e+01	1
42303	1.193862e+01	1.045663e+02	6.372653e+04	1.459951e+01	1
42304	1.241041e+01	1.043626e+02	5.656381e+04	1.475406e+01	1
42305	1.249040e+01	1.051374e+02	6.018835e+04	1.476023e+01	1
42306	1.219379e+01	1.029183e+02	6.141119e+04	1.467803e+01	1
42307	1.216160e+01	9.883457e+01	5.953409e+04	1.457964e+01	1
42308	1.194791e+01	1.016652e+02	5.879096e+04	1.462393e+01	1
42309	1.213903e+01	9.998913e+01	5.505168e+04	1.487700e+01	1
42310	1.226007e+01	1.005524e+02	6.172106e+04	1.516093e+01	1
42311	1.214170e+01	9.915310e+01	6.106285e+04	1.489644e+01	1
42312	1.197461e+01	9.888838e+01	6.052423e+04	1.492192e+01	1
42313	1.233986e+01	1.007968e+02	5.488944e+04	1.506255e+01	1
42314	1.246332e+01	1.025318e+02	5.924163e+04	1.499172e+01	1
42315	1.246332e+01	1.025318e+02	5.826318e+04	1.499172e+01	0
42316	1.243082e+01	1.046717e+02	5.742733e+04	1.478777e+01	1
42317	1.254091e+01	1.060589e+02	5.692125e+04	1.489428e+01	1
42318	1.233762e+01	1.064756e+02	5.572774e+04	1.491121e+01	1
42319	1.209261e+01	1.078797e+02	6.080758e+04	1.479052e+01	1
42320	1.213836e+01	1.097020e+02	6.106493e+04	1.489286e+01	1
42321	1.230122e+01	1.104640e+02	5.797576e+04	1.490563e+01	1
42322	1.246069e+01	1.153714e+02	5.918400e+04	1.490404e+01	1
42323	1.229409e+01	1.109660e+02	5.977597e+04	1.483006e+01	1
42324	1.211484e+01	1.121848e+02	5.714538e+04	1.496727e+01	1
42325	1.196808e+01	1.131808e+02	5.657139e+04	1.498699e+01	1
42326	1.196808e+01	1.131808e+02	6.006848e+04	1.498699e+01	0
42327	1.191217e+01	1.159306e+02	6.084459e+04	1.471718e+01	1
42328	1.191217e+01	1.159306e+02	6.228935e+04	1.471718e+01	0
42329	1.179905e+01	1.198392e+02	5.495480e+04	1.451571e+01	1
42330	1.223089e+01	1.247239e+02	5.538972e+04	1.444693e+01	1
42331	1.182168e+01	1.251328e+02	5.853424e+04	1.452104e+01	1
42332	1.185701e+01	1.265479e+02	5.747655e+04	1.453388e+01	1
42333	1.177866e+01	1.296129e+02	6.704728e+04	1.448549e+01	1
42334	1.200739e+01	1.348158e+02	6.070131e+04	1.462706e+01	1
42335	1.163820e+01	1.358165e+02	5.859286e+04	1.463044e+01	1
42336	1.163820e+01	1.358165e+02	5.815042e+04	1.463044e+01	0
42337	1.163820e+01	1.358165e+02	6.491455e+04	1.463044e+01	0
42338	1.189970e+01	1.338609e+02	5.695108e+04	1.457531e+01	1
42339	1.190991e+01	1.336489e+02	5.845115e+04	1.493424e+01	1
42340	1.176479e+01	1.323517e+02	6.393206e+04	1.486733e+01	1
42341	1.161365e+01	1.290488e+02	5.851230e+04	1.500910e+01	1
42342	1.157325e+01	1.322627e+02	5.832778e+04	1.478988e+01	1
42343	1.132999e+01	1.243940e+02	5.590734e+04	1.475263e+01	1
42344	1.122519e+01	1.299493e+02	5.568931e+04	1.460739e+01	1
42345	1.122519e+01	1.299493e+02	5.985803e+04	1.460739e+01	0
42346	1.117990e+01	1.317860e+02	5.844323e+04	1.441215e+01	1
42347	1.109524e+01	1.356611e+02	6.044900e+04	1.447640e+01	1
42348	1.149841e+01	1.331945e+02	6.259702e+04	1.456112e+01	1
42349	1.158102e+01	1.306045e+02	6.047914e+04	1.462000e+01	1
42350	1.181748e+01	1.285874e+02	5.838799e+04	1.455163e+01	1
42351	1.155364e+01	1.268813e+02	5.974397e+04	1.449969e+01	1
42352	1.158031e+01	1.291865e+02	6.174306e+04	1.450783e+01	1
42353	1.139165e+01	1.241607e+02	5.948490e+04	1.451210e+01	1
42354	1.128805e+01	1.253923e+02	5.811945e+04	1.469011e+01	1
42355	1.111329e+01	1.318115e+02	5.943664e+04	1.456115e+01	1
42356	1.125580e+01	1.335890e+02	5.468133e+04	1.447714e+01	1
42357	1.144944e+01	1.345266e+02	6.297400e+04	1.466970e+01	1
42358	1.145082e+01	1.363007e+02	5.940152e+04	1.470166e+01	1
42359	1.131496e+01	1.352999e+02	5.560911e+04	1.482657e+01	1
42360	1.131496e+01	1.352999e+02	5.933277e+04	1.482657e+01	0
42361	1.124728e+01	1.287379e+02	5.901066e+04	1.482761e+01	1
42362	1.088580e+01	1.257648e+02	5.826696e+04	1.457865e+01	1
42363	1.089218e+01	1.236197e+02	6.122662e+04	1.473688e+01	1
42364	1.097255e+01	1.200672e+02	5.791252e+04	1.469791e+01	1
42365	1.104358e+01	1.168703e+02	5.747302e+04	1.475943e+01	1
42366	1.107102e+01	1.195882e+02	5.868505e+04	1.465783e+01	1
42367	1.089774e+01	1.239343e+02	5.942984e+04	1.438649e+01	1
42368	1.085644e+01	1.220792e+02	5.590022e+04	1.446777e+01	1
42369	1.062020e+01	1.253075e+02	5.809322e+04	1.448481e+01	1
42370	1.059177e+01	1.222420e+02	5.972735e+04	1.439801e+01	1
42371	1.062193e+01	1.194814e+02	5.501112e+04	1.451735e+01	1
42372	1.061772e+01	1.210565e+02	5.419839e+04	1.453797e+01	1
42373	1.039654e+01	1.224166e+02	5.768422e+04	1.432496e+01	1
42374	1.050057e+01	1.196824e+02	5.465939e+04	1.434991e+01	1
42375	1.043242e+01	1.255322e+02	5.697744e+04	1.417939e+01	1
42376	1.054848e+01	1.233281e+02	5.098912e+04	1.452866e+01	1
42377	1.054848e+01	1.233281e+02	5.789847e+04	1.452866e+01	0
42378	1.041874e+01	1.291346e+02	5.730254e+04	1.424932e+01	1
42379	1.034810e+01	1.316516e+02	6.053358e+04	1.421291e+01	1
42380	1.021536e+01	1.286305e+02	5.659318e+04	1.419181e+01	1
42381	1.021536e+01	1.286305e+02	5.584146e+04	1.419181e+01	0
42382	1.010735e+01	1.287222e+02	5.472234e+04	1.411503e+01	1
42383	1.005712e+01	1.278331e+02	5.085673e+04	1.413004e+01	1
42384	1.004173e+01	1.258871e+02	5.432204e+04	1.396793e+01	1
42385	1.013676e+01	1.292475e+02	5.634218e+04	1.363997e+01	1
42386	1.014165e+01	1.295220e+02	5.323222e+04	1.336071e+01	1
42387	1.014337e+01	1.263488e+02	5.310086e+04	1.343620e+01	1
42388	1.000906e+01	1.287668e+02	5.843684e+04	1.356189e+01	1
42389	9.942095e+00	1.307606e+02	5.466933e+04	1.321237e+01	1
42390	9.942095e+00	1.307606e+02	5.701349e+04	1.321237e+01	0
42391	9.962749e+00	1.319094e+02	5.217421e+04	1.335513e+01	1
42392	1.000392e+01	1.293183e+02	5.793246e+04	1.356209e+01	1
42393	1.000392e+01	1.293183e+02	6.230138e+04	1.356209e+01	0
42394	1.014896e+01	1.208375e+02	5.887010e+04	1.374403e+01	1
42395	1.009185e+01	1.182162e+02	5.565324e+04	1.360142e+01	1
42396	1.021547e+01	1.182769e+02	5.795484e+04	1.370181e+01	1
42397	1.019363e+01	1.203445e+02	5.394593e+04	1.383532e+01	1
42398	1.019363e+01	1.203445e+02	5.919184e+04	1.383532e+01	0
42399	9.764361e+00	1.216006e+02	5.749365e+04	1.397669e+01	1
42400	9.873689e+00	1.254568e+02	5.951480e+04	1.398770e+01	1
42401	9.873689e+00	1.254568e+02	5.297142e+04	1.398770e+01	0
42402	9.873689e+00	1.254568e+02	5.221591e+04	1.398770e+01	0
42403	9.873689e+00	1.254568e+02	5.688545e+04	1.398770e+01	0
42404	9.825987e+00	1.226537e+02	5.589401e+04	1.375232e+01	1
42405	9.825987e+00	1.226537e+02	5.854280e+04	1.375232e+01	0
42406	9.702176e+00	1.210657e+02	5.413985e+04	1.381393e+01	1
42407	1.000138e+01	1.259795e+02	5.308786e+04	1.374809e+01	1
42408	1.000138e+01	1.259795e+02	5.594036e+04	1.374809e+01	0
42409	1.021158e+01	1.190069e+02	5.093081e+04	1.386352e+01	1
42410	1.033158e+01	1.204201e+02	5.430393e+04	1.404865e+01	1
42411	1.033158e+01	1.204201e+02	5.664122e+04	1.404865e+01	0
42412	1.031604e+01	1.219433e+02	5.418553e+04	1.404581e+01	1
42413	1.021810e+01	1.246223e+02	5.911759e+04	1.411123e+01	1
42414	1.021810e+01	1.246223e+02	5.560210e+04	1.411123e+01	0
42415	1.021810e+01	1.246223e+02	5.843582e+04	1.411123e+01	0
42416	1.026466e+01	1.267283e+02	5.427937e+04	1.425451e+01	1
42417	1.036894e+01	1.321357e+02	5.601170e+04	1.412280e+01	1
42418	1.052210e+01	1.368038e+02	5.593184e+04	1.425873e+01	1
42419	1.069698e+01	1.354986e+02	5.773611e+04	1.426240e+01	1
42420	1.062886e+01	1.351272e+02	5.669982e+04	1.413094e+01	1
42421	1.072568e+01	1.400500e+02	5.758588e+04	1.397866e+01	1
42422	1.045929e+01	1.341997e+02	6.461688e+04	1.410317e+01	1
42423	1.045929e+01	1.341997e+02	5.616380e+04	1.410317e+01	0
42424	1.050846e+01	1.349589e+02	5.240356e+04	1.400070e+01	1
42425	1.043979e+01	1.348067e+02	5.609292e+04	1.426812e+01	1
42426	1.000778e+01	1.266230e+02	5.247545e+04	1.400576e+01	1
42427	1.005886e+01	1.249655e+02	5.799022e+04	1.399309e+01	1
42428	9.730052e+00	1.278715e+02	5.908084e+04	1.381020e+01	1
42429	9.730052e+00	1.278715e+02	5.976747e+04	1.381020e+01	0
42430	9.966149e+00	1.273304e+02	5.250517e+04	1.404648e+01	1
42431	9.605951e+00	1.317489e+02	5.823140e+04	1.383419e+01	1
42432	9.961789e+00	1.367374e+02	5.263130e+04	1.410194e+01	1
42433	1.005591e+01	1.370082e+02	5.781181e+04	1.417729e+01	1
42434	1.001989e+01	1.404987e+02	5.584589e+04	1.433724e+01	1
42435	1.001989e+01	1.404987e+02	5.584127e+04	1.433724e+01	0
42436	1.009545e+01	1.388414e+02	5.231999e+04	1.417033e+01	1
42437	1.027319e+01	1.434597e+02	5.421695e+04	1.421940e+01	1
42438	1.044034e+01	1.498142e+02	5.604903e+04	1.437355e+01	1
42439	1.054546e+01	1.535154e+02	5.457144e+04	1.439797e+01	1
42440	1.066155e+01	1.578768e+02	5.726678e+04	1.442360e+01	1
42441	1.061846e+01	1.667356e+02	5.182693e+04	1.440667e+01	1
42442	1.056037e+01	1.676619e+02	6.087949e+04	1.456178e+01	1
42443	1.056037e+01	1.676619e+02	6.439424e+04	1.456178e+01	0
42444	1.047193e+01	1.705205e+02	5.790526e+04	1.448143e+01	1
42445	1.058228e+01	1.727472e+02	5.741497e+04	1.462400e+01	1
42446	1.099724e+01	1.769889e+02	5.498971e+04	1.473408e+01	1
42447	1.113871e+01	1.800225e+02	5.985375e+04	1.466334e+01	1
42448	1.094725e+01	1.754144e+02	5.775658e+04	1.468510e+01	1
42449	1.113032e+01	1.759577e+02	5.766538e+04	1.462404e+01	1
42450	1.087631e+01	1.707807e+02	5.455526e+04	1.470483e+01	1
42451	1.092064e+01	1.709945e+02	5.478802e+04	1.454031e+01	1
42452	1.127815e+01	1.635816e+02	5.867058e+04	1.447997e+01	1
42453	1.121596e+01	1.699939e+02	5.616015e+04	1.432609e+01	1
42454	1.121989e+01	1.695569e+02	6.058412e+04	1.443804e+01	1
42455	1.118111e+01	1.683970e+02	5.574140e+04	1.453031e+01	1
42456	1.149075e+01	1.705512e+02	5.589660e+04	1.456321e+01	1
42457	1.165541e+01	1.687813e+02	6.035256e+04	1.424087e+01	1
42458	1.148232e+01	1.686489e+02	6.097968e+04	1.434295e+01	1
42459	1.156570e+01	1.669797e+02	6.119338e+04	1.436961e+01	1
42460	1.169740e+01	1.656822e+02	5.820107e+04	1.432320e+01	1
42461	1.173688e+01	1.678005e+02	5.463764e+04	1.447914e+01	1
42462	1.152923e+01	1.654513e+02	6.074944e+04	1.450590e+01	1
42463	1.196918e+01	1.682536e+02	6.289938e+04	1.461770e+01	1
42464	1.219084e+01	1.715232e+02	5.959886e+04	1.448876e+01	1
42465	1.220844e+01	1.679967e+02	5.737051e+04	1.445215e+01	1
42466	1.220844e+01	1.679967e+02	5.808601e+04	1.445215e+01	0
42467	1.235744e+01	1.728566e+02	5.508996e+04	1.463164e+01	1
42468	1.235744e+01	1.728566e+02	6.358565e+04	1.463164e+01	0
42469	1.243617e+01	1.708888e+02	5.795009e+04	1.478714e+01	1
